Precio,Expensas,Calle,Altura,Piso,Link,Ambientes,Dormitorios,Baños,Toilettes,Estado,Antiguedad,Disposicion,Orientacion,Tipo_Balcon,Apto_Profesional,Apto_Credito,Tipo_Unidad,Tipo_Operacion,Sup_Cubierta_m2,Sup_Total_m2,Sup_Descubierta_m2,Precio_Ficha,Expensas_Ficha,Cant_Pisos_Edificio,Deptos_Por_Piso,Antiguedad_Edificio,Estado_Edificio,Aire_acondicionado_individual,Electricidad,Losa_radiante,Gas_natural,Agua_corriente,Agua_caliente,Balcón,Terraza,Jardín,Patio,Baulera,Cochera,Muebles_de_cocina,Lavarropas,Lavavajillas,Conexión_para_lavarropas,Permite_Mascotas,Apto_Crédito,Ascensor,Pileta,Piscina,Parrilla,SUM,Gimnasio,Sauna,Laundry,Seguridad_24hs,Vigilancia,Acceso_para_personas_con_movilidad_reducida,Pavimento,ABL,Smart_Amenities,Smart_Losa_Central,Smart_Luminoso,Smart_Balcon_Aterrazado
550.000 ARS,195.000 ARS,TUCUMAN,2000,N/A,https://www.remax.com.ar/listings/alquiler-monoambiente-balvanera-pileta-y-amenities,1,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,28.88,31.71,2.83,N/A,195.000,N/A,N/A,N/A,N/A,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
292 USD,90.000 ARS,URUGUAY,400,N/A,https://www.remax.com.ar/listings/alquiler-oficina-zona-centrica-luminosa,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,sí,N/A,N/A,N/A,25,25,N/A,N/A,90.000,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
850.000 ARS,160.000 ARS,SANTA FE AV.,5200,N/A,https://www.remax.com.ar/listings/alquiler-mono-ambiente-a-estrenar-santa-fe-amenit,1,N/A,1,N/A,N/A,N/A,frente,noreste,N/A,N/A,N/A,N/A,N/A,33,37,4,N/A,160.000,N/A,N/A,N/A,N/A,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
600.000 ARS,145.000 ARS,MEXICO,3700,N/A,https://www.remax.com.ar/listings/monoambiente-alquiler-tradicional-sin-muebles,1,1,1,N/A,N/A,N/A,contrafrente,sur,N/A,N/A,N/A,N/A,N/A,30,32,2,N/A,145.000,N/A,N/A,N/A,N/A,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
N/A,N/A,SAN MARTIN,300,N/A,https://www.remax.com.ar/listings/importante-local-comercial-en-excelente-zona,N/A,N/A,3,N/A,N/A,N/A,N/A,N/A,N/A,sí,N/A,N/A,N/A,445,464,9,N/A,N/A,N/A,N/A,N/A,N/A,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
800.000 ARS,196.000 ARS,CORREA,2200,N/A,https://www.remax.com.ar/listings/alquiler-departamento-3-amb-por-escalera-nunez,3,2,1,N/A,N/A,N/A,contrafrente,sureste,N/A,N/A,N/A,N/A,N/A,57,57,N/A,N/A,196.000,N/A,N/A,N/A,N/A,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
400.000 ARS,120.000 ARS,SARANDI,0,N/A,https://www.remax.com.ar/listings/alquiler-monoambiente-balvanera-con-balcon,1,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,19.77,21.87,2.1,N/A,120.000,N/A,N/A,N/A,N/A,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1.600.000 ARS,245.000 ARS,DEL LIBERTADOR AV.,6800,N/A,https://www.remax.com.ar/listings/oficina-en-alquiler-3-ambientes-en-nunez,N/A,N/A,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,70,80,10,N/A,245.000,N/A,N/A,N/A,N/A,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
870.000 ARS,N/A,VIEL,800,N/A,https://www.remax.com.ar/listings/alquiler-unico-dpto-2-amb-a-estrenar-caballito,2,1,1,N/A,N/A,N/A,N/A,noreste,N/A,sí,N/A,N/A,N/A,42,46.56,4.56,N/A,N/A,N/A,N/A,N/A,N/A,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
750.000 ARS,120.000 ARS,DIRECTORIO AV.,1200,N/A,https://www.remax.com.ar/listings/alq-monoambiente-divisible-amoblado-caballito,1,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,29.86,32.84,2.98,N/A,120.000,N/A,N/A,N/A,N/A,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
N/A,N/A,N/A,N/A,N/A,https://www.remax.com.ar/listings/alquiler-3-ambientes-palermo-barrio-norte-balcon,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900.000 ARS,120.000 ARS,ZAPIOLA,700,N/A,https://www.remax.com.ar/listings/excelente-2-ambientes-en-el-corazon-de-colegiales,2,1,1,N/A,N/A,N/A,frente,norte,N/A,en,N/A,N/A,N/A,42,45,3,N/A,120.000,N/A,N/A,N/A,N/A,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
N/A,N/A,N/A,N/A,N/A,https://www.remax.com.ar/listings/alquiler-2-ambientes-palermo-balcon-patio-cochera,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N/A,N/A,N/A,N/A,N/A,https://www.remax.com.ar/listings/alquiler-depto-3-amb-c-coch-a-estrenar-v-devoto,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N/A,N/A,N/A,N/A,N/A,https://www.remax.com.ar/listings/departamento-2-ambientes-en-alquiler-nunez,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
725.000 ARS,185.000 ARS,YERBAL,700,N/A,https://www.remax.com.ar/listings/alquiler-2-ambientes-con-balcon-caballito-1,2,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,38.02,40.63,2.61,N/A,185.000,N/A,N/A,N/A,N/A,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
690.000 ARS,100.000 ARS,TORRENT,1300,N/A,https://www.remax.com.ar/listings/monoambiente-en-alquiler-con-cochera-privada,1,N/A,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,35,70,35,N/A,100.000,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1.800.000 ARS,100.000 ARS,SANABRIA,4600,N/A,https://www.remax.com.ar/listings/alquiler-ph-3-amb-v-devoto-patio-coch-baja-exp,3,2,1,1,N/A,N/A,contrafrente,N/A,N/A,N/A,sí,N/A,N/A,71.82,150.51,17.28,N/A,100.000,N/A,N/A,N/A,N/A,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
1.500 USD,1.417.186 ARS,FLORIDA,500,N/A,https://www.remax.com.ar/listings/alquiler-oficina-500-mts-torre-galeria-jardin,N/A,N/A,2,N/A,N/A,N/A,N/A,N/A,N/A,sí,N/A,N/A,N/A,530,530,N/A,N/A,1.417.186,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
9.500 USD,N/A,MERCEDES,2300,N/A,https://www.remax.com.ar/listings/galpon-alquiler-monte-castro,N/A,N/A,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,870,870,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
800 USD,280.000 ARS,FRANKLIN,2100,N/A,https://www.remax.com.ar/listings/alquiler-departamento-2-amb-prima-caballito-cocher,2,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,42,93.82,20.28,N/A,280.000,N/A,N/A,N/A,N/A,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0
700.000 ARS,108.000 ARS,CABELLO,3400,N/A,https://www.remax.com.ar/listings/monoambiente-dividido-alquiler-palermo,1,1,1,N/A,"impecable, 100% eléctrico y listo para ingresar.",N/A,N/A,silenciosa,N/A,sí,N/A,N/A,N/A,31.01,35,4.05,N/A,108.000,N/A,N/A,N/A,N/A,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
650 USD,266 ARS,CHARCAS,5200,N/A,https://www.remax.com.ar/listings/alquiler-2-ambientes-con-balcon-y-cochera-palermo,2,1,1,N/A,N/A,N/A,N/A,N/A,N/A,sí,N/A,N/A,N/A,43,46,3,N/A,266,N/A,N/A,N/A,N/A,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
750.000 ARS,80.000 ARS,BAIGORRIA,3800,N/A,https://www.remax.com.ar/listings/alquiler-departamento-3-ambientes-villa-del-parque,3,2,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,43,43,N/A,N/A,80.000,N/A,N/A,N/A,N/A,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
12.000.000 ARS,N/A,HUMAHUACA,4300,N/A,https://www.remax.com.ar/listings/alquiler-local-recoleta-aaa,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.000,1.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
550.000 ARS,198.000 ARS,ESMERALDA,1000,N/A,https://www.remax.com.ar/listings/2-ambientes-retiro-excelente-ubicacion,2,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,35,35,N/A,N/A,198.000,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
750.000 ARS,115.000 ARS,Avenida Jorge Newbery,2400,N/A,https://www.remax.com.ar/listings/alquiler-depto-2-amb-con-balcon-colegiales,2,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,45,47,2,N/A,115.000,N/A,N/A,N/A,N/A,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
12.000.000 ARS,N/A,HUMAHUACA,4300,N/A,https://www.remax.com.ar/listings/deposito-alquiler-en-almagro,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.000,1.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1.300 USD,400.000 ARS,ALVEAR,1800,N/A,https://www.remax.com.ar/listings/alquiler-anual-unico-en-alvear-palace-residences,2,1,1,N/A,N/A,N/A,contrafrente,N/A,N/A,N/A,N/A,N/A,N/A,42.79,42.79,N/A,N/A,400.000,N/A,N/A,N/A,N/A,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
650.000 ARS,N/A,Avenida Lisandro de la Torre,200,N/A,https://www.remax.com.ar/listings/monoambiente-en-alquiler-en-liniers,1,N/A,1,1,N/A,N/A,N/A,noreste,N/A,perfecto,N/A,N/A,N/A,44,51,7,N/A,N/A,N/A,N/A,N/A,N/A,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
4.500 USD,N/A,SANTO DOMINGO,2600,N/A,https://www.remax.com.ar/listings/alquiler-deposito-con-oficinas-barracas-mixtura-2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.000,1.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
490.000 ARS,160.000 ARS,AVELLANEDA,0,N/A,https://www.remax.com.ar/listings/alquiler-2-ambientes-caballito-2,2,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,29.83,29.83,N/A,N/A,160.000,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2.100 USD,400.000 ARS,MANZANARES,4500,N/A,https://www.remax.com.ar/listings/alquiler-triplex-4-amb-jardin-cochera-saavedra,4,3,3,N/A,N/A,N/A,contrafrente,N/A,N/A,N/A,N/A,N/A,N/A,74.98,171.33,59.45,N/A,400.000,N/A,N/A,N/A,N/A,1,1,1,0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0
1.200.000 ARS,272.000 ARS,OLAVARRIA,300,N/A,https://www.remax.com.ar/listings/la-boca-semipiso-3-dorm-frente-luz-impecable,4,3,2,N/A,N/A,N/A,frente,N/A,N/A,N/A,N/A,N/A,N/A,86,90,4,N/A,272.000,N/A,N/A,N/A,N/A,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
600.000 ARS,85.800 ARS,GAONA AV.,3500,N/A,https://www.remax.com.ar/listings/departamentio-2-amb-alquiler-villa-santa-rita-lav,2,1,1,N/A,N/A,N/A,lateral,oeste,N/A,N/A,N/A,N/A,N/A,38,38,N/A,N/A,85.800,N/A,N/A,N/A,N/A,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
700 USD,380.000 ARS,Santos Dumont,2400,N/A,https://www.remax.com.ar/listings/alquiler-dto-3-amb-c-balcones-al-frente-en-palermo,3,2,1,N/A,N/A,N/A,frente,N/A,N/A,sí,N/A,N/A,N/A,43.3,50.86,N/A,N/A,380.000,N/A,N/A,N/A,N/A,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
550.000 ARS,105.000 ARS,CORDOBA,1600,N/A,https://www.remax.com.ar/listings/alquiler-2-ambientes-av-cordoba,2,1,1,N/A,N/A,N/A,N/A,N/A,N/A,sí,N/A,N/A,N/A,26.55,26.55,N/A,N/A,105.000,N/A,N/A,N/A,N/A,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
420.000 ARS,60.000 ARS,Teniente General Juan Domingo Perón,2300,N/A,https://www.remax.com.ar/listings/alquiler-depto-monoambiente-balvanera,1,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,sí,N/A,N/A,N/A,27,27,N/A,N/A,60.000,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2.000.000 ARS,200.000 ARS,JUNIN,800,N/A,https://www.remax.com.ar/listings/alquiler-oficina-consultorio-vivienda-recoleta,1,1,1,N/A,N/A,N/A,lateral,oeste,N/A,sí,N/A,N/A,N/A,58,58,N/A,N/A,200.000,N/A,N/A,N/A,N/A,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0
720.000 ARS,120.000 ARS,Teniente General Juan Domingo Perón,1400,N/A,https://www.remax.com.ar/listings/alquiler-monoambiente-en-microcentro-amueblado,1,1,1,N/A,N/A,N/A,N/A,este,N/A,N/A,N/A,N/A,N/A,39,39,N/A,N/A,120.000,N/A,N/A,N/A,N/A,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
300.000 ARS,250.000 ARS,TUCUMAN,600,N/A,https://www.remax.com.ar/listings/oficina-en-alquiler-25-51m2-tucuman-y-florida-1,N/A,N/A,2,N/A,N/A,N/A,N/A,N/A,N/A,sí,N/A,N/A,N/A,25.51,25.51,N/A,N/A,250.000,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
3.000 USD,820.000 ARS,DEL LIBERTADOR AV.,8500,N/A,https://www.remax.com.ar/listings/alquiler-full-amenities-3-amb-2-cocheras-nunez,3,2,2,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,137.37,152.37,N/A,N/A,820.000,N/A,N/A,N/A,N/A,1,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0
530.000 ARS,60.000 ARS,3 DE FEBRERO,2100,N/A,https://www.remax.com.ar/listings/alquiler-monoamb-cocina-equipada-barrio-chino,1,N/A,1,N/A,N/A,N/A,contrafrente,N/A,N/A,N/A,N/A,N/A,N/A,27.31,27.31,N/A,N/A,60.000,N/A,N/A,N/A,N/A,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1.752.000 ARS,750.000 ARS,CERRITO,1500,N/A,https://www.remax.com.ar/listings/departamento-3-amb-con-cochera-seguridad-24-hs-1,3,2,2,N/A,N/A,N/A,frente,este,N/A,N/A,N/A,N/A,N/A,117,117,N/A,N/A,750.000,N/A,N/A,N/A,N/A,1,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0
700.000 ARS,200.000 ARS,Avenida Raúl Scalabrini Ortiz,1200,N/A,https://www.remax.com.ar/listings/alquiler-monoambiente-con-balcon-3,1,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,32.48,35.68,3.2,N/A,200.000,N/A,N/A,N/A,N/A,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
N/A,N/A,N/A,N/A,N/A,https://www.remax.com.ar/listings/se-alquila-monoambiente-en-el-solar-del-abasto,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
750.000 ARS,184.000 ARS,CABILDO AV.,2400,N/A,https://www.remax.com.ar/listings/departamento-2-ambientes-en-alquiler-belgrano,2,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,40.7,40.7,N/A,N/A,184.000,N/A,N/A,N/A,N/A,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
625.000 ARS,200.000 ARS,MORENO,500,N/A,https://www.remax.com.ar/listings/monoambiente-en-alquiler-en-monserrat-con-balcon,1,N/A,1,N/A,N/A,N/A,frente,este,N/A,N/A,N/A,N/A,N/A,32,38,6,N/A,200.000,N/A,N/A,N/A,N/A,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
1.500 USD,380.000 ARS,REPUBLICA ARABE SIRIA,3200,N/A,https://www.remax.com.ar/listings/oficina-alquiler-palermo-chico-de-63m2-fte-2-coch,N/A,N/A,2,N/A,N/A,N/A,frente,noreste,N/A,sí,N/A,N/A,N/A,59,63.5,4.5,N/A,380.000,N/A,N/A,N/A,N/A,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1.000.000 ARS,410.000 ARS,GORRITI,3500,N/A,https://www.remax.com.ar/listings/alquiler-2-ambientes-recoleta-full-amenities,2,1,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,45.7,48.25,2.55,N/A,410.000,N/A,N/A,N/A,N/A,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0
1.200.000 ARS,", ARS",Avenida Doctor Honorio Pueyrredón,1900,N/A,https://www.remax.com.ar/listings/alquiler-local-comercial-villa-crespo,N/A,N/A,1,N/A,N/A,N/A,N/A,oeste,N/A,sí,N/A,N/A,N/A,54,54,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
650.000 ARS,100.000 ARS,SANCHEZ DE BUSTAMANTE,2600,N/A,https://www.remax.com.ar/listings/alquiler-departamento-2-ambientes-recoleta-1,2,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,32.01,33.31,1.3,N/A,100.000,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
680.000 ARS,135.000 ARS,CABILDO AV.,3200,N/A,https://www.remax.com.ar/listings/departamento-alquiler-nunez-luminoso-balcon,1,1,1,N/A,N/A,N/A,N/A,noroeste,N/A,sí,N/A,N/A,N/A,33.41,36.21,2.8,N/A,135.000,N/A,N/A,N/A,N/A,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1.200.000 ARS,250.000 ARS,Avenida Federico Lacroze,3800,N/A,https://www.remax.com.ar/listings/alquiler-departamento-4-ambientes-chacarita,4,3,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,64,69,N/A,N/A,250.000,N/A,N/A,N/A,N/A,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
690.000 ARS,160.000 ARS,HELGUERA,1800,N/A,https://www.remax.com.ar/listings/alquiler-2-ambientes-c-cochera-v-santa-rita,2,1,1,N/A,N/A,N/A,contrafrente,este,N/A,N/A,N/A,N/A,N/A,39,42,3,N/A,160.000,N/A,N/A,N/A,N/A,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
7.000 USD,N/A,CORRIENTES AV.,3300,N/A,https://www.remax.com.ar/listings/alquiler-local-comercial-av-corrientes-abasto-1,N/A,N/A,2,N/A,N/A,N/A,frente,N/A,N/A,N/A,N/A,N/A,N/A,584,584,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1.000.000 ARS,450.000 ARS,MELINCUE,3200,N/A,https://www.remax.com.ar/listings/alquiler-4-amb-villa-del-parque,4,3,1,N/A,N/A,N/A,frente,N/A,N/A,N/A,N/A,N/A,N/A,103,115,12,N/A,450.000,N/A,N/A,N/A,N/A,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
750.000 ARS,230.000 ARS,BULNES,600,N/A,https://www.remax.com.ar/listings/alquiler-dos-ambientes,2,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,35.21,39.25,4.04,N/A,230.000,N/A,N/A,N/A,N/A,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
800.000 ARS,130.000 ARS,CAMPOS SALLES,2300,N/A,https://www.remax.com.ar/listings/alquiler-departamento-2-ambientes-nunez,2,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,31.46,31.46,N/A,N/A,130.000,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
490.000 ARS,80.000 ARS,Esteban de Luca,1600,N/A,https://www.remax.com.ar/listings/ambiente-balcon-bajas-expensas,1,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,30,33,3,N/A,80.000,N/A,N/A,N/A,N/A,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
480.000 ARS,217.000 ARS,Carlos Calvo,1500,N/A,https://www.remax.com.ar/listings/alquiler-de-depto-monoambiente-monserrat-caba,1,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,34,37,3,N/A,217.000,N/A,N/A,N/A,N/A,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0
