Precio	Expensas	Calle	Altura	Piso	Detalles	Descripción	Link	Ambientes	Dormitorios	Baños	Toilettes	Estado	Antiguedad	Disposicion	Orientacion	Tipo_Balcon	Apto_Profesional	Apto_Credito	Tipo_Unidad	Tipo_Operacion	Sup_Cubierta_m2	Sup_Total_m2	Sup_Descubierta_m2	Precio_Ficha	Expensas_Ficha	Cant_Pisos_Edificio	Deptos_Por_Piso	Antiguedad_Edificio	Estado_Edificio	Aire_acondicionado_individual	Electricidad	Losa_radiante	Gas_natural	Agua_corriente	Agua_caliente	Balcón	Terraza	Jardín	Patio	Baulera	Cochera	Muebles_de_cocina	Lavarropas	Lavavajillas	Conexión_para_lavarropas	Permite_Mascotas	Apto_Crédito	Ascensor	Pileta	Piscina	Parrilla	SUM	Gimnasio	Sauna	Laundry	Seguridad_24hs	Vigilancia	Acceso_para_personas_con_movilidad_reducida	Pavimento	ABL	Smart_Amenities	Smart_Losa_Central	Smart_Luminoso	Smart_Balcon_Aterrazado
USD 199.900	ARS 150.000	Avenida Lope De Vega	300	3	117 m² cubie. 2 dorm. 50 años	Departamento tres ambientes ubicado en el centro del Barrio Villa Luro a solo unos 200 mts de la Av Rivadavia sobre un tercer piso al frente. La unidad tiene un doble acceso tanto por living y por cocina una puerta enchapada doble de seguridad, ingresando a una cocina comedor de 6 x 3 mts amoblada con alacena y bajo mesada, bacha de acero inoxidable, horno de uso convencional a gas, mesada tipo granito, calfeon linea orbis en perfecto estado, ventilador de techo y aire split colocado. Al frente damos con un amplio living estar de 6 75 x 4 75 mts con orientacion a la calle, un ventanal que ilumina todo el ambiente, pisos ceramicos originales en perfecto estado de conservacion, paredes y techos enlucidos en yeso tradicional. La construccion de todo el departamento denota una firmeza en su estructura y una optima conservacion de cada espacio. Tenemos una doble circulacion del living a la cocina y pasillo de circulacion hacia los dormitorios. Los dormitorios son de 4 x 3 50 mts con pisos parque en perfecto estado, placares de carpinteria empotrados en pared, con puertas corredizas y marcos metalicos revestidos, revestimiento de paredes en papel original sellado. Del dormitorio principal podemos aprovechar la vista del balcon aterrazado semicubierto que nos da ventilacion y orienta hacia la calle. Ventilador de techo y aire acondicionado split colocado. Tenemos 1 baño completo intermedio a los dormitorios con griferías y sanitarios originales colocados y en funcionamiento, azulejos en pared de epoca y pisos ceramicos color beige, bañera revestida en azulejo. Hacia el contrafrente nos encontramos con un ambiente de tipo sala de planchado o despensa 3 x 2 con un toilette y lavadero cubierto independiente con pileta y ventilacion propia. La propiedad posee planos de propiedad horizontal aptos para credito hipotecario. Acepta permuta por una unidad de menor valor, idealmente 2 ambientes por la zona que represente aproximadamente el 50% del precio. NAZARENO FERNANDEZ- MARTILLERO PUBLICO Mat. N°8295 CUCICBA Art.4 de la ley 5859 y Art.10 inc.8 de la ley 2340	https://www.argenprop.com/departamento-en-venta-en-villa-luro-3-ambientes--18048564	3	2	1	1	Muy Bueno	50	Frente	O	N/A	0	Sí	Departamento	Venta	117	120	3	USD 199.900	N/A	5	2	N/A	Muy Bueno	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1
USD 128.000	ARS 156.000	Olazabal	4700	1	40 m² cubie. 1 dorm. 22 años	"Roberto Nicolás Negocios Inmobiliarios le ofrece en EN VENTA. Depto 2 ambientes + Amplia Baulera.- Ubicación: Av. Olazabal altura 4762 entre Pacheco y Fernandez Blanco, barrio de Villa Urquiza a pocos pasos del Tren (estación General Urquiza del Ferrocarril General Bartolomé Mitre, que presta servicio entre las estaciones Retiro y José León Suárez.), Subte (Línea ""B"", estación cabecera J.M. Rosas), Colectivos (114, 140, 133, 71, 107, 168, etc) El Edificio: Sólida y consolidada construcción 22 años de antigüedad. Dos ascensores automaticos. 12 pisos de viviendas mixtas 1, 2 y 3 ambientes.- El Departamento: 2 ambientes con balcón al contrafrente. Superficie total: 40,74m2. Superficie Cubierta: 30,60m2. Superficie Semicubierta: 6,14m2. Excelente Luminosidad. Orientacion Sur (Sol de mañana). Piso 1. Muy tranquilo (no se escucha la avenida), Living Comedor, Baño Completo, Cocina integrada con artefacto de cocina a gas, Amplio balcon con cerramiento de vidrio (ideal para armar un escritorio), lavadero en el balcon. Caldera individual para agua caliente y calefaccion por radiadores. Art. 5°: Incorpórase como inciso 9 del artículo 10 de la Ley 2340 (texto consolidado según Ley 5666) el siguiente texto: Exhibir en todos los locales y/o oficinas en los que se preste servicios de corretaje inmobiliario carteles visibles al público con la siguiente leyenda: Se encuentra prohibido cobrar comisiones inmobiliarias y gastos de gestoría de informes a los inquilinos que sean personas físicas. Para los casos de ALQUILER DE VIVIENDAS, el monto máximo de comisión que se le puede requerir a los propietarios será el equivalente al cuatro con quince centésimos por ciento (4,15%) del valor total del respectivo contrato.-"	https://www.argenprop.com/departamento-en-venta-en-villa-urquiza-2-ambientes--18282972	2	1	1	N/A	Excelente	22	Contrafrente	S	N/A	0	N/A	Departamento	Venta	40	45	5	USD 128.000	N/A	12	4	N/A	Excelente	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
USD 277.750	N/A	Av. Angel Gallardo	700	12	85 m² cubie. 3 dorm. A Estrenar	Piso de 4 AMB con Amenities en Villa Crespo, En construcción	https://www.argenprop.com/departamento-en-venta-en-villa-crespo-4-ambientes--18333627	4	3	2	N/A	Excelente	N/A	Frente	N/A	Corrido	0	N/A	Departamento	Venta	85	101	16	USD 277.750	N/A	N/A	N/A	N/A	N/A	0	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
USD 81.000	N/A	Argañarás	100	1	30,50 m² cubie. A Estrenar 1 baño	NORD II	https://www.argenprop.com/departamento-en-venta-en-villa-crespo-1-ambiente--18245957	1	N/A	1	N/A	Excelente	N/A	Contrafrente	E	Corrido	Sí	N/A	Departamento	Venta	30,50	34	3,50	USD 81.000	N/A	N/A	N/A	N/A	N/A	0	1	0	0	1	1	1	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
USD 93.000	ARS 170.000	FRANKLIN 1900, 4° A	N/A	N/A	30 m² cubie. 1 dorm. 5 años	MONOAMBIENTE A ESTRENAR SUPER LUMINOSO CON BALCóN, TERRAZA Y COCHERA, EN FLORES Se trata de un departamento de 30 m2 en un edificio de 4 pisos, al mismo se accede por ascensor, con vista al frente. EXCELENTE UBICACIóN! Se encuentra cerca de Av. Gaona y de Av. Boyacá, solo a una cuadra de ambas! Una zona de auge en construcciones! Características del mismo: - Cocina integrada, la misma cuenta con muebles mesada de mármol, bajo mesada, bacha doble de acero inoxidable, con grifería monocomando y termotanque. - Baño completo, con lavamanos, inodoro y ducha, totalmente revestido en cerámicos. - Todo los pisos se encuentran revestidos en madera. - Muy luminoso gracias a sus ventanales que dejan entrar la claridad al ambiente. - Balcón al frente para disfrutar de la increíble vista llena de naturaleza gracias a su calle arbolada. - En el quinto piso cuenta con una terraza propia de 35 m2. - Cuenta con cochera propia. CONSULTANOS!	https://www.argenprop.com/departamento-en-venta-en-flores-1-ambiente--18377659	1	1	1	N/A	N/A	5	Frente	N/A	N/A	0	N/A	N/A	Venta	30	65	35	USD 93.000	N/A	N/A	N/A	N/A	N/A	0	1	0	0	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
USD 210.000	ARS 266.000	Av. Córdoba al	1300	N/A	60 m² cubie. 2 dorm. 40 años	"Departamento en VENTA - Barrio Norte, CABA. -Ubicada entre las calles Uruguay y Talcahuano. -Ubicación privilegiada: Cerca de locales gastronómicos, paseos comerciales, bares, universidades, líneas de subtes, entre otros. -Es un departamento de tres ambientes con dependencia al frente. -Posee 1 baño completo y un toilette. -Comedor diario. -Cocina completa. -Living-comedor muy luminoso con salida al balcón terraza único. -Dos habitaciones con persianas. -La propiedad cuenta con una superficie total de 88,36m2. -Las superficies y medidas son aproximadas y solo a efecto orientativo. Venta: USD 210.000 Expensas: $266.000 ABL: $32.000 El valor de la expensa mencionada es orientativo e informada por el propietario del inmueble, las mismas pueden estar sujetas a variación y/o modificación sin previo aviso. AVISO LEGAL: Las descripciones arquitectónicas y funcionales, valores de expensas, impuestos y servicios, fotos y medidas de este inmueble son aproximados. Los datos fueron proporcionados por el propietario y pueden no estar actualizados a la hora de la visualización de este aviso por lo cual pueden arrojar inexactitudes y discordancias con las que surgen de las facturas, títulos y planos legales del inmueble. El interesado deberá realizar las verificaciones respectivas previamente a la realización de cualquier operación, requiriendo por si o sus profesionales las copias necesarias de la documentación que corresponda. Auge Propiedades Av. Córdoba 1698. C.A.B.A. CUCICBA Matricula: 1263 CMCPSI Matricula: 6827 Telefono: - LEY 5859 ART. 4 Para los casos de alquiler de vivienda, el monto máximo de comisión que se le puede requerir a los propietarios será el equivalente al cuatro con quince centésimos por ciento (4,15%) del valor total del respectivo contrato. """	https://www.argenprop.com/departamento-en-venta-en-barrio-norte-3-ambientes--18628490	3	2	2	N/A	N/A	40	Frente	N	N/A	0	Sí	N/A	Venta	60	88	28	USD 210.000	N/A	N/A	N/A	N/A	N/A	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
USD 50.000	ARS 25.000	Carlos Calvo	2100	PB	1 dorm. 1 baño 2 ambientes	"INFO GENERAL: - DEPARTAMENTO DE 2 AMB. AL FRENTE - PATIO PROPIO - REGIO LIVING COMEDOR DIARIO - COCINA INDEPENDIENTE - DORMITORIO - BAÑO EN SUITE - BUEN ESTADO EN GENERAL - LUMINOSO - OPORTUNIDAD POR PRECIO Y ZONA - LAS FOTOS NO SON CONTRACTUALES Y LAS EXPENSAS PUEDEN VARIAR EN CONCEPTO DE AUMENTO SIN PREVIO AVISO - PARA VER MAS FOTOS INGRESA A FACEBOOK!, BUSCANOS COMO BELMONTE PROPIEDADES, DALE UN ""ME GUSTA"" A LA PAGINA Y LISTO , ESTE Y TODOS LOS INMUEBLES QUE INGRESAN AL INSTANTE .- TAMBIEN PODES VISITAR NUESTRA WEB: Y SEGUIRNOS EN ""INSTAGRAM"" COMO belmontepropiedades DONDE TENEMOS SIEMPRE NUEVAS NOVEDADES Y TE MOSTRAMOS LOS INMUEBLES CON FOTOS Y VIDEOS PARA FACILITAR TU BUSQUEDA - TRABAJAMOS SIEMPRE PARA BRINDARTE UN MEJOR SERVICIO... ""PROPIEDAD SIN ACCESO PARA PERSONAS CON DISCAPACIDADES FISICAS."	https://www.argenprop.com/departamento-en-venta-en-san-cristobal-2-ambientes--18402627	2	1	1	N/A	Bueno	N/A	Frente	N/A	N/A	0	N/A	Departamento	Venta	N/A	N/A	N/A	USD 50.000	N/A	N/A	N/A	N/A	Bueno	0	1	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
USD 120.000	N/A	Av. Corrientes al	1900	N/A	49 m² cubie. 1 dorm. A Estrenar	"Departamento a estrenar en venta en Microcentro, CABA -Ubicado sobre Av. Corrientes, en pleno Microcentro porteño. -Se encuentra ubicado sobre la Av. Corrientes entre las calles Ayacucho y Riobamba. -Rodeado de teatros, gastronomía, subtes y múltiples medios de transporte. Características del departamento: -Monoambiente amplio. -Living comedor luminoso con salida a gran terraza propia. -Cocina integrada. -Baño completo. -La superficie total del departamento es de 77,53 m2. -Ideal para inversión en alquiler temporario (Airbnb). Amenities del edificio: -Excelente torre de categoría. -Terraza en último piso con parrillas y mesas. -Gimnasio. -Sauna. -Espacio de coworking. Venta: USD 120.000 Expensas: A confirmar AVISO LEGAL: Las descripciones arquitectónicas y funcionales, valores de expensas, impuestos y servicios, fotos y medidas de este inmueble son aproximados. Los datos fueron proporcionados por el propietario y pueden no estar actualizados a la hora de la visualización de este aviso por lo cual pueden arrojar inexactitudes y discordancias con las que surgen de las facturas, títulos y planos legales del inmueble. El interesado deberá realizar las verificaciones respectivas previamente a la realización de cualquier operación, requiriendo por si o sus profesionales las copias necesarias de la documentación que corresponda. Auge Propiedades Av. Córdoba 1698. C.A.B.A. CUCICBA Matricula: 1263 CMCPSI Matricula: 6827 Telefono: - LEY 5859 ART. 4 Para los casos de alquiler de vivienda, el monto máximo de comisión que se le puede requerir a los propietarios será el equivalente al cuatro con quince centésimos por ciento (4,15%) del valor total del respectivo contrato. """	https://www.argenprop.com/departamento-en-venta-en-microcentro-1-ambiente--18836859	1	1	1	N/A	N/A	N/A	Interno	N/A	N/A	Sí	Sí	N/A	Venta	49	77	28	USD 120.000	N/A	N/A	N/A	N/A	N/A	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	1	0
USD 129.000	ARS 110.000	LAVALLE	2700	3	99 m² cubie. 3 dorm. 100 años	3 dormitorios 1 ambiente divisible Recepcion 2 baños Edificio de principio de siglo pasado con imponente fachada. Comunicando a subte B y H ¿Le interesa comprar esta propiedad y no vendió la suya? Llámenos y le ayudaremos. Desde 1976 somos especialistas en operaciones simultáneas, matrícula 4285. Las medidas parciales, totales y de cada ambiente, los valores por m2 y la antigüedad del edificio expuestas aquí, en mails y whatsapp enviados, en nuestra web y demás sitios de publicación, son aproximados y al solo efecto orientativo; el monto expresado de expensas puede sufrir modificaciones importantes producto del crecimiento inflacionario. Dichas situaciones deberán ser confirmadas por la persona interesada con la documentación correspondiente, sin que ello comprometa contractualmente a Cabildo 500 y a su matriculado. Las fotos no son vinculantes ni contractuales. Accesible.	https://www.argenprop.com/departamento-en-venta-en-balvanera-4-ambientes--18212770	4	3	2	N/A	Muy Bueno	100	Lateral	N	N/A	0	N/A	N/A	Venta	99	99	N/A	USD 129.000	N/A	N/A	N/A	N/A	N/A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
USD 69.000	ARS 65.000	Mario Bravo	1100	6	35 m² cubie. 1 dorm. 45 años	VENTA Departamento-Capital Federal- Palermo. *2 Ambientes , Lateral Interno, piso 6to, Cocina Semi integrada ( reacondicionada ) , Baño completo ( reacondicionado) , Pisos de Parquet *Muy buena zona y acceso a medios de transportes *Zona Universidad de Palermo *Cercania a importantes avenidas y centros de estudios. Expensas: $ 65.000 mensuales Valor :USD 69.000 Inmobilaria ETCHEVERRY T°III - F° 500 - MN: 1170 25 de Mayo 1127 - Ayacucho Tel: (02296) 45 - 2496 Cel: (0249)	https://www.argenprop.com/departamento-en-venta-en-palermo-2-ambientes--18380781	2	1	1	N/A	Bueno	45	Interno	N/A	N/A	0	N/A	Departamento	Venta	35	35	N/A	USD 69.000	N/A	N/A	N/A	N/A	N/A	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
USD 110.000	N/A	AVALOS al	1200	N/A	44 m² cubie. 1 dorm. 1 baño	"Excelente unidad de 2 ambientes al contrarreste en un tercer piso, ubicada sobre ávalos 1282, en un edificio moderno y funcional en uno de los barrios con mayor proyección de la Ciudad. El departamento se destaca por su living amplio con salida a balcón al frente, cocina completa semi integrada, dormitorio principal en suite y segundo baño completo, logrando una distribución cómoda y muy luminosa. Cuenta con pisos SPC, terminaciones de calidad, preinstalación para aire acondicionado, termotanque, anafe y horno eléctricos. Una propuesta ideal para vivir o invertir, con financiación en pesos hasta 24 cuotas, en una zona residencial tranquila, bien conectada y con alto potencial de revalorización. Invertí en un edificio moderno y funcional en el corazón de Parque Chas, uno de los barrios con mayor proyección y crecimiento de la Ciudad de Buenos Aires. Una oportunidad ideal para quienes buscan calidad de vida, resguardo de capital e inversión segura, con la posibilidad de financiar en pesos hasta en 24 cuotas. Opcional Cochera Fija en PB Posibilidad de Financiacion. Adelanto: U$S 45.000 + 24 cuotas de $ 3.800.000 (ajuste CAC en forma trimestral.) Características de la unidad: * Orientación al contrarreste * Habitación con placarqd * baño completo * Living amplio con salida al balcón * Cocina Semi integrada * Pisos SPC y terminaciones de calidad * Preinstalacion para aire acondicionado * Terermotanque, Anafe y Horno electricos. Una propuesta ideal para vivir o invertir en una zona con gran potencial de revalorización. Entrega estimada Octubre 2027 Corredores Inmobiliarios Responsables Adrian Ridelnik CUCICBA Mat 197. y Mauro Ridelnik CUCICBA Mat 6933 y CMCPSI 7060 Todas las operaciones en las que participen nuestros asesores comerciales independientes son gestionadas, supervisadas y monitoreadas por un Corredor Público debidamente matriculado. *Se deja constancia que las medidas y superficies indicados son aproximados y al sólo efecto orientativo. Las medidas reales surgirán del título de propiedad respectivo. Las medidas parciales y/o de los ambientes y el valor consignado de expensas mensuales, servicios y ABL está sujeto a verificación y/o ajuste. Art.4 de la Ley 5.859 de C.A.B.A ""Para los casos de alquiler de vivienda única, el monto máximo de comisión que se le puede requerir a los propietarios será el equivalente al cuatro con quince centésimos por ciento (4,15%) del valor total del respectivo contrato. Se encuentra prohibido cobrar a los inquilinos que sean personas físicas comisiones inmobiliarias cuando el destino sea vivienda única y permanente "". * LEY 5115 Cumplimos en informar que los inmuebles "" no cuenta con acceso especial para personas con discapacidad física a menos que la publicación lo especifique "" . * En cumplimiento de la leyes vigentes que regulan el corretaje inmobiliario, Ley 25.028, Ley 22.802 de Lealtad Comercial, Ley 24.240 de Defensa al Consumidor, las normas del Código Civil y Comercial de la Nación y Constitucionales, los asesores comerciales NO ejercen el corretaje inmobiliario. Todas las operaciones inmobiliarias realizadas en GUIMAT PROPIEDADES, son objeto de intermediación y conclusión por parte de los martilleros y corredores colegiados,"	https://www.argenprop.com/departamento-en-venta-en-parque-chas-2-ambientes--18931709	2	1	1	N/A	N/A	-1	Contrafrente	N/A	N/A	0	N/A	N/A	Venta	44	44	N/A	USD 110.000	N/A	N/A	N/A	N/A	N/A	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
USD 73.000	ARS 105.000	Av. Directorio 1023, 2º3 (E. Mitre - Centenera)	N/A	N/A	32 m² cubie. 7 años 1 baño	- Piso de porcelanato pulido de primera marca. - Cocinas totalmente equipadas con mueble bajo mesada y alacenas. - Mesada de granito natural con bacha de acero y grifería monocomando. - Carpintería de aluminio. - Termotanque individual eléctrico. - Instalación preparada para sistemas individuales de aire (split). La información gráfica y escrita contenida en el presente aviso es meramente a título estimativo y no forma parte de ningún tipo de documentación contractual. Las medidas y superficies definitivas surgirán del título de propiedad del inmueble referido. Asimismo, los importes de impuestos, tasas, servicios y expensas aquí indicados están sujetos a verificación por parte del potencial interesado. Cumple con Ley 5115 (accesibilidad	https://www.argenprop.com/departamento-en-venta-en-caballito-1-ambiente--19077016	1	N/A	1	N/A	N/A	7	Contrafrente	N	N/A	Sí	N/A	N/A	Venta	32	32	N/A	USD 73.000	N/A	N/A	N/A	N/A	N/A	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
