Precio	Expensas	Calle	Altura	Piso	Tipo_Alquiler	Detalles	Descripción	Link	Ambientes	Dormitorios	Baños	Toilettes	Estado	Antiguedad	Disposicion	Orientacion	Tipo_Balcon	Apto_Profesional	Apto_Credito	Tipo_Unidad	Tipo_Operacion	Sup_Cubierta_m2	Sup_Total_m2	Sup_Descubierta_m2	Precio_Ficha	Expensas_Ficha	Cant_Pisos_Edificio	Deptos_Por_Piso	Antiguedad_Edificio	Estado_Edificio	Aire_acondicionado_individual	Electricidad	Losa_radiante	Gas_natural	Agua_corriente	Agua_caliente	Balcón	Terraza	Jardín	Patio	Baulera	Cochera	Muebles_de_cocina	Lavarropas	Lavavajillas	Conexión_para_lavarropas	Permite_Mascotas	Apto_Crédito	Ascensor	Pileta	Piscina	Parrilla	SUM	Gimnasio	Sauna	Laundry	Seguridad_24hs	Vigilancia	Acceso_para_personas_con_movilidad_reducida	Pavimento	ABL	Smart_Amenities	Smart_Losa_Central	Smart_Luminoso	Smart_Balcon_Aterrazado
USD 950	N/A	Zapata	55	N/A	Alquiler Temporal	50 m² cubie. 1 dorm. 5 años	"El precio incluye todos los gastos excepto luz. DISPONIBLE A PARTIR DEL 01 DE MAYO Alquiler Temporario 2 Ambientes en CABA Moderno y luminoso departamento de 2 ambientes de 55 m2, en una excelente zona de la Ciudad de Buenos Aires. A solo 100 metros de Avenida Cabildo y a 200 metros de la estación Ministro Carranza (tren y subte linea ""D"") El departamento cuenta con: Balcón 2 TV con Flow WiFi 2 aires acondicionados frio/calor Microondas Heladera con freezer Lavarropas Secador de pelo Dormitorio con vestidor Baño completo compartimentado Totalmente amoblado Amenities del edificio: SUM Pileta Gimnasio Cámaras de seguridad The price includes all expenses except electricity. AVAILABLE FROM MAY 1ST Temporary Rental 1-Bedroom Apartment in Buenos Aires City Modern and bright 1-bedroom apartment of 55 m2, located in an excellent area of Buenos Aires City. Just 100 meters from Avenida Cabildo and 200 meters from Ministro Carranza station (train and Subway Line ""D""). The apartment features: Balcony 2 TVs with Flow WiFi 2 hot/cold air conditioning units Microwave Refrigerator with freezer Washing machine Hair dryer Bedroom with walk-in closet Fully equipped bathroom (separate areas) Fully furnished Building amenities: SUM (multipurpose room) Swimming pool Gym Security cameras La información contenida en esta publicación (medidas, superficies, descripciones, valores, gastos e impuestos) es aproximada, referencial y está sujeta a verificación y/o actualización por parte del propietario. Las imágenes son de carácter ilustrativo y no constituyen documentación contractual. Disponibilidad y precios: el valor indicado puede ser modificado sin previo aviso y la propiedad permanecerá disponible hasta tanto un interesado manifieste su voluntad de compra/locación mediante reserva formal o boleto/contrato correspondiente. Martillero interviniente: LUCIA CORTEZ - CUCICBA 9516 CMCPSI 6196"	https://www.argenprop.com/departamento-en-alquiler-temporal-en-colegiales-2-ambientes--19075210	2	1	1	N/A	N/A	5	Contrafrente	N	N/A	0	N/A	N/A	Alquiler Temporal	50	55	5	USD 950	N/A	N/A	N/A	N/A	N/A	0	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0
ARS 950.000	ARS 120.000	Defensa	300	2	Alquiler	77 m² cubie. 3 dorm. 100 años	Excelente departamento antiguo de 4 ambientes ubicado en la calle Defensa al 300, a metros de Avenida Belgrano. La unidad cuenta con hall de entrada, tres dormitorios, amplio living/comedor, cocina, lavadero, baño completo, balcón y un pequeño patio descubierto para colgar ropa. Muy cómodo para familia o diversos usos. Se encuentra en muy estado de conservación, posee muy buena luminosidad y posibilidad de corriente de aire.	https://www.argenprop.com/departamento-en-alquiler-en-monserrat-4-ambientes--19077911	4	3	1	N/A	Muy Bueno	100	Frente	O	N/A	0	N/A	Semipiso	Alquiler	77	80	N/A	ARS 950.000	N/A	2	N/A	N/A	N/A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARS 670.000	ARS 134.000	AVENIDA OLAZABAL	4800	7	Alquiler	40 m² cubie. 1 dorm. 1 baño	DEPARTAMENTO DOS AMBIENTES CON EXCELENTE UBICACION. CERCANIA AL CENTRO COMERCIAL VILLA URQUIZA, SUBTE, TREN MITRE SUAREZ - RETIRO. LINEAS DE COLECTIVO 133,114,71,127,140, ETC. CONDICIONES GARANTÍA PROPIETARIA DE CABA -INGRESOS DEMOSTRABLES- SIN MASCOTAS Para los casos de alquiler de vivienda, el monto máximo de comisión que se le puede requerir a los propietarios será el equivalente al 4,15% del valor total del respectivo contrato. Se encuentra prohibido cobrar a los inquilinos que sean personas físicas comisiones inmobiliarias y gastos de gestoría de informes. Ley 5115 EXCEPTO que en la descripción de la propiedad se indique lo contrario, el edificio puede no contar con rampa para personas con movilidad reducida, y no ser Accesible para `personas con discapacidades físicas.	https://www.argenprop.com/departamento-en-alquiler-en-urquiza-r-2-ambientes--18827204	2	1	1	N/A	Muy Bueno	N/A	Contrafrente	N/A	N/A	0	N/A	Departamento	Alquiler	40	43	3	ARS 670.000	N/A	N/A	N/A	N/A	Muy Bueno	0	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ARS 700.000	ARS 104.000	Avenida Raúl Scalabrini Ortiz	1900	5	Alquiler	40 m² cubie. 1 dorm. 50 años	Dos ambientes. Muy luminoso. Lavadero independiente. Servicios individuales. Aire acondicionado. Dos ascensores. Expensas $104.000 Contrato por 24 meses con ajuste cuatrimestral por el IPC. CUCICBA 5463	https://www.argenprop.com/departamento-en-alquiler-en-palermo-2-ambientes--15224637	2	1	1	N/A	N/A	50	Lateral	N/A	N/A	0	N/A	Departamento	Alquiler	40	40	N/A	ARS 700.000	N/A	N/A	N/A	N/A	N/A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ARS 1.300.000	ARS 335.943	BILLINGHURST al	1800	N/A	Alquiler	114 m² cubie. 3 dorm. 80 años	ALQUILER DEPARTAMENTO 4 AMBIENTES CON BALCóN AL FRENTE. BILLINGHURST 1800, 2DO PISO. NO ACEPTA MASCOTA APTO PROFESIONAL HASTA 4 PERSONAS. CóMODO 4 AMBIENTES CON BALCóN . MUY BUEN ESTADO ! RECIéN PINTADO ! 3 DORMITORIOS CON PLACARD. TOILETTE DE RECEPCIóN. BAñO COMPLETO. LIVING. COMEDOR. COCINA COMEDOR CON LAVADERO INCORPORADO. BALCóN AL FRENTE. EDIFICIO CON ENCARGADO. CONDICIONES : ALQUILER : $1.300.000.- VALOR DEL ALQUILER + EXPENSAS +TASA DE ABL +SERVICIOS. MES DE ADELANTO : $1.300.000.- 1 MES DE DEPóSITO : USD 900 .- CONTRATO DE VIVIENDA A DOS AñOS. AJUSTE TRIMESTRAL POR IPC.( íNDICE DE PRECIO AL CONSUMIDOR ). GARANTíA PROPIETARIA DE CABA O SEGURO DE CAUCIóN. EXPENSAS AL MES DE MARZO 2026 : $335.943.- - ( INCLUYE AYSA $ 81.463 .-) ABL $ 87.064.-(MARZO 2026).-	https://www.argenprop.com/departamento-en-alquiler-en-recoleta-4-ambientes--19078180	4	3	1	N/A	N/A	80	Frente	N/A	N/A	0	N/A	N/A	Alquiler	114	118	4	ARS 1.300.000	N/A	N/A	N/A	N/A	N/A	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ARS 920.000	N/A	Olazabal	5400	N/A	Alquiler	60 m² cubie. 2 dorm. 1 baño	Este amplio y luminoso departamento en alquiler se encuentra en la calle Olazabal, en el corazón de Villa Urquiza, Capital Federal, a pocos pasos de la Av. de los Constituyentes. Con una superficie total de 60 m², este inmueble destaca por su excelente distribución y comodidad, ideal para quienes buscan un espacio acogedor y funcional. La orientación oeste permite una entrada de luz natural que realza la calidez de los ambientes.El departamento cuenta con 3 ambientes: dos cómodos dormitorios, un baño completo y una cocina equipada que se integra al living-comedor. La propiedad está equipada con aire acondicionado y cuenta con agua corriente, lo que asegura un confort óptimo durante todo el año. Además, dispone de un ascensor que facilita el acceso, haciéndolo accesible para todos.Aunque no incluye cochera, su ubicación estratégica en una zona muy conectada y cercana a puntos de interés hacen de este departamento una opción atractiva para quienes buscan un hogar práctico y bien situado. Con un precio de AR$920.000, esta propiedad representa una oportunidad única en el mercado de Villa Urquiza. Expensas $185.000	https://www.argenprop.com/departamento-en-alquiler-en-villa-urquiza-3-ambientes--19113874	3	2	1	N/A	Excelente	N/A	N/A	O	N/A	0	N/A	Departamento	Alquiler	60	60	N/A	ARS 920.000	N/A	N/A	N/A	N/A	N/A	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
USD 1.000	ARS 525.000	Pacheco De Melo	2000	N/A	Alquiler	55 m² cubie. 1 dorm. 22 años	Lindísimo departamento de 2 ambientes con cochera y baulera en edifico en esquina! La unidad cuenta con: - Amplio living comedor con salida a balcón - Gran cocina con mesada de comedor diario - Dormitorio de gran tamaño con espacio para escritorio - Baño completo con ventilación al exterior - Calefacción por equipo central por aire frio calor - Amenities: Pileta en ultimo piso, Gimnasio, Terraza, Parrilla, Laundry - Seguridad 24hrs - Cochera fija y cubierta - Superficie total: 54,95m2; superficie cubierta 52m2; superficie semicubierta 2,95m2	https://www.argenprop.com/departamento-en-alquiler-en-recoleta-2-ambientes--19117489	2	1	1	N/A	Excelente	22	N/A	N/A	N/A	0	N/A	Departamento	Alquiler	55	55	N/A	USD 1.000	N/A	N/A	5	N/A	Excelente	0	1	0	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0
USD 450	ARS 60.000	Avenida De Mayo	1100	2	Alquiler	21 m² cubie. 117 años 1 baño	En edificio antiguo de categoria , segundo piso interno , monoambiente equipado y amueblado , con entrada , cocina kitchenette , baño con ducha se alquila por periodos de 12 mes a 24 meses renovables , entrada condiciones de alquiler , incluyendo expensas y abl Por contrato de 6 meses Honorarios : 20% total alquiler Por contrato de 12 meses o 24 meses 1 mes de deposito 1 mes de alquiler comprobantes de ingreso y seguro de caucion respaldar Información Adicional: Apto profesional Apto profesional Monto de las expensas: 60000 Apto profesional Depósito (meses): 1 Impuestos a cargo de: Inquilino Agua a cargo de: Inquilino	https://www.argenprop.com/departamento-en-alquiler-en-monserrat-1-ambiente--18889546	1	N/A	1	N/A	Excelente	117	Interno	NO	N/A	Sí	N/A	Loft	Alquiler	21	21	N/A	USD 450	N/A	5	3	N/A	Muy Bueno	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARS 1.100.000	ARS 230.000	Avenida Rivadavia	5100	14	Alquiler	3 dorm. 1 baño 4 ambientes	Departamento de 4 ambientes en el barrio de caballito. A una cuadra de Acoyte y Av. Rivadavia. Excelente estado de la propiedad. Cuenta con una cocina completa con lavadero aparte, un toilette, un baño completo y balcón. Increible viste abierta y muy luminoso.	https://www.argenprop.com/departamento-en-alquiler-en-caballito-4-ambientes--19139146	4	3	1	1	Excelente	N/A	Contrafrente	N/A	N/A	0	N/A	Departamento	Alquiler	N/A	80	N/A	ARS 1.100.000	N/A	N/A	N/A	N/A	N/A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ARS 1.200.000	N/A	Av Cerviño	4600	N/A	Alquiler	46 m² cubie. 1 dorm. 1 baño	Alquiler- - Departamento de 2 ambientes (suite con baño completo)- Cocina Americana- Toilette- balcón al contrafrente- AMENITIES 14º y 15º Pisos (Piscina, SUM con parrilla, laundry, Gym,)- Sup. Total: 50 m2 ( 4 m2 balcón) Servicios: agua caliente central y piso radiante eléctrico- Características Generales Edificio 10 años, linda entrada con fachada vidriada- Son 15 pisos con 4 deptos. semipisos en dos cuerpos- 2 Ascensores automáticos Características de la unidad Palier semiprivado- Entrada única- Hall de entrada de 1,2 x 1. Toilette de recepción con revestimiento cerámico y piso entablonado en madera, vanitory Living- Comedor de 6,20 x 3,20 con piso de madera entablonada, con ventanal y salida a balcón de 3 x 1,20 hacia el contrafrente – Suite: dormitorio de 3,25 x 3 piso entablonado, con placard puertas corredizas, y baño completo con piso y revestimiento cerámico con detalles, vanitory, ventilación exterior Cocina con barra americana, muebles alto y bajo mesada y divisorio de recepción Observaciones: Luminoso –Excelentes terminaciones-. Propiedad no apta para personas con movilidad reducida Sergio Arias MAT 81 Para los casos de vivienda, el monto máximo de comisión que se le puede requerir a los propietarios será el equivalente al cuatro con quine centésimas por ciento (4,15%) del valor total del respectivo contrato. Se encuentra prohibido cobrar a los inquilinos que sean personas físicas comisiones inmobiliarias y gastos de gestoría de informes	https://www.argenprop.com/departamento-en-alquiler-en-palermo-nuevo-2-ambientes--13061457	2	1	1	1	Excelente	10	N/A	N/A	Corrido	0	N/A	Departamento	Alquiler	46	50	4	ARS 1.200.000	N/A	14	4	N/A	N/A	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	1	0	1	0	1	0	0	1	1	1	1	0
ARS 750.000	ARS 320.000	Avalos	1952	3	Alquiler	40 m² cubie. 1 dorm. 20 años	[GARCIAENRI-545] Departamento de 2 ambientes, en Urquiza Residencial, al contrafrente, con balcón corrido, cochera descubierta N° 10, pisos de parquet entablonado, servicios individuales, split frío en el living comedor, calefón, calefacción por tiros balanceados, cocina con barra desayunadora, lavadero en balcón, apto profesional. Excelente ubicación a metros de Av. Triunvirato y subte linea B estación Echeverria. Contrato por 2 años, con ajustes trimestrales por IPC, Ingresos Comprobables, Garantía Propietaria en CABA, 1 Mes Adelanto, 1 mes Depósito, Gastos de Averiguación de Garantías (Informes de Dominio e Inhibición) y Certificación de Firmas del Contrato ante Escribano.- Servicios: Cloacas, Gas Depósito (meses): 1 Impuestos a cargo de: Inquilino Agua a cargo de: Inquilino	https://www.argenprop.com/departamento-en-alquiler-en-villa-urquiza-2-ambientes--7097634	2	1	1	N/A	Muy Bueno	20	Contrafrente	O	N/A	Sí	N/A	Departamento	Alquiler	40	45	5	ARS 750.000	N/A	9	4	N/A	Muy Bueno	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ARS 650.000	ARS 320.000	Avalos	1952	3	Alquiler	40 m² cubie. 1 dorm. 20 años	[GARCIAENRI-2657] Departamento de 2 ambientes, en Urquiza Residencial, al contrafrente, con balcón corrido, cochera optativa, pisos de parquet entablonado, servicios individuales, split frío en el living comedor, calefón, calefacción por tiros balanceados, cocina con barra desayunadora, lavadero en balcón, apto profesional. Excelente ubicación a metros de Av. Triunvirato y subte linea B estación Echeverria. Contrato por 2 años, con ajustes trimestrales por IPC, Ingresos Comprobables, Garantía Propietaria en CABA, 1 Mes Adelanto, 1 mes Depósito, Gastos de Averiguación de Garantías (Informes de Dominio e Inhibición) y Certificación de Firmas del Contrato ante Escribano.- Servicios: Cloacas, Gas Depósito (meses): 1 Impuestos a cargo de: Inquilino Agua a cargo de: Inquilino	https://www.argenprop.com/departamento-en-alquiler-en-villa-urquiza-2-ambientes--19151076	2	1	1	N/A	Muy Bueno	20	Contrafrente	O	N/A	Sí	N/A	Departamento	Alquiler	40	45	5	ARS 650.000	N/A	9	4	N/A	Muy Bueno	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
USD 1.200	N/A	Av. Del Libertador	7766	10	Alquiler	46 m² cubie. 10 años 1 baño	-.Monoambiente en Alquiler con cochera en Edificio con Amenities.- Ubicado en el corazón del prestigioso barrio de Núñez, este moderno y luminoso monoambiente es ideal para quienes buscan comodidad y estilo. Situado en una zona estratégica, con acceso rápido a medios de transporte, comercios y áreas verdes. El departamento cuenta con amplios ventanales que permiten la entrada de abundante luz natural, ofreciendo una vista inigualable de la ciudad. El edificio ofrece una variedad de amenities de primera calidad para disfrutar al máximo tu tiempo libre: Parrilla: Perfecta para reuniones y asados con amigos y familiares. SUM: Un espacio flexible ideal para eventos y reuniones. Gimnasio: Equipado con todo lo necesario para mantenerte en forma sin salir de casa. Sauna húmedo y seco: El lugar perfecto para relajarte y revitalizarte después de un largo día. Este monoambiente no solo ofrece un lugar para vivir, sino un estilo de vida. ¡No dejes pasar esta oportunidad! Servicios: Cloacas, Gas Otros Servicios: SUM, Sauna Depósito (meses): 2 Impuestos a cargo de: Inquilino Agua a cargo de: Inquilino	https://www.argenprop.com/departamento-en-alquiler-en-nunez-1-ambiente--14444845	1	N/A	1	N/A	Muy Bueno	10	Contrafrente	NO	N/A	Sí	N/A	Departamento	Alquiler	46	50	4	USD 1.200	N/A	N/A	N/A	N/A	Excelente	1	1	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	1	0	1	0
ARS 900.000	ARS 88.000	La Pampa y Domingo Romero	N/A	PB	Alquiler	45 m² cubie. 2 dorm. 30 años	"La Pampa y Domingo Romero al 1800, entre Cazadores y Húsares, Bajo Belgrano (Belgrano Chico). Disponible 1 mayo 2026. Departamento de 3 ambientes, 2 dormitorios. Planta baja. Al frente. Superficie 45 m2 totales y cubiertos. Living comedor de 16 m2 con ventana a la calle. Un dormitorio con placard y también con ventana al frente a la calle. Segundo dormitorio con ventana al parque. Muy luminoso todo el departamento. Baño completo. Cocina con lavadero (conexión lavarropas), y ventana también con vista a los parques. Muy bajas expensas $88.000 (incluye Aysa). Apto profesional. Apto mascotas. Alquiler $ 900.000. Consultas y visitas (WhatsApp). Rodeado de parques y jardines. Cercano a Ciudad Universitaria UBA (CBC, Ciencias Exactas y Naturales, Arquitectura, Carreras de diseño), Universidad Torcuato Di Tella, y Universidad de Belgrano. Maximiliano Sucksdorf Servicios Inmobiliarios - Cucicba 8128 “Ley 5859 - Art. 5. Se encuentra prohibido cobrar comisiones inmobiliarias y gastos de gestoría de informes a los inquilinos que sean personas físicas. Para los casos de alquiler de vivienda, el monto máximo de comisión que se le puede requerir a los propietarios será el equivalente al cuatro con quince centésimos por ciento (4,15%) del valor total del respectivo contrato""."	https://www.argenprop.com/departamento-en-alquiler-en-belgrano-chico-3-ambientes--8928514	3	2	1	N/A	Muy Bueno	30	Frente	N/A	N/A	Sí	N/A	Departamento	Alquiler	45	45	N/A	ARS 900.000	N/A	N/A	N/A	N/A	Muy Bueno	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ARS 650.000	ARS 145.000	Dr J F Aranguren	600	6	Alquiler	35 m² cubie. 1 dorm. 40 años	Se trata de un dos ambientes en alquiler en el barrio de Caballito. A metros de Av. Honorio Pueyrredón y a 200 metros de Av. Acoyte. A 400 metros de Av. Rivadavia (cercanías de Subte linea A). El departamento se ubica en un sexto piso, lateral pero muy luminoso. Las medidas son muy generosas tanto del living como del dormitorio. La cocina es grande y cuenta con espacio para una pequeña mesita/barra desayunadora. Tiene un lavadero independiente cómodo con ventanas al exterior. El baño es completo. Cuenta con un placard de dos cuerpos. Todo en muy buen estado de conservación. Se pide una garantía (propietario o seguros de caución) y recibos de sueldo.	https://www.argenprop.com/departamento-en-alquiler-en-caballito-2-ambientes--4626236	2	1	1	N/A	Muy Bueno	30	Lateral	N/A	N/A	0	N/A	Departamento	Alquiler	35	35	N/A	ARS 650.000	N/A	9	3	N/A	Bueno	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ARS 600.000	ARS 150.000	Vidt	1900	2	Alquiler	40 m² cubie. 1 dorm. 50 años	En alquiler 2 ambientes a 2 cuadras de Alto Palermo y estación de subte D Bulnes	https://www.argenprop.com/departamento-en-alquiler-en-palermo-2-ambientes--19184301	2	1	1	N/A	Muy Bueno	50	Lateral	N/A	N/A	0	N/A	Departamento	Alquiler	40	40	N/A	ARS 600.000	N/A	N/A	N/A	N/A	N/A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARS 450.000	ARS 126.000	Dr J Valentin Gomez	2700	4	Alquiler	1 baño Monoam. Muy Bueno	Dpto. 1amb. divisible, excelente ubicación	https://www.argenprop.com/departamento-en-alquiler-en-balvanera-1-ambiente--5973988	1	N/A	1	N/A	Muy Bueno	50	Frente	SE	N/A	0	N/A	Departamento	Alquiler	N/A	N/A	N/A	ARS 450.000	N/A	N/A	N/A	N/A	Bueno	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ARS 650.000	ARS 140.000	Torrent	1300	4	Alquiler	36 m² cubie. 1 baño Monoam.	Alquiler de Departamento 1 Ambientes en Parque Chas, Capital Federal. (SIN MUEBLES) Edificio moderno con SUM y terraza con parrilla. Cocina completa, con espacio para guardados con mesada divisoria. Baño completo con bañera. Amplio placard espejado con puertas corredizas. Cuenta con aire acondicionado, calefacción y agua caliente, es un piso 4. Súper luminoso con entrada de aire en todo el ambiente. Excelente ubicación A 1 cuadra de la estación de subte los Incas, líneas de colectivo varios. Zona comercial. Cercano a facultades. El valor NO INCLUYE COCHERA (en caso de quererla se cobra aparte). Valor (incluye Aysa) + Expensas y luz (a cargo del inquilino) Se encuentra prohibido cobrar comisiones inmobiliarias y gastos de gestoría de informes a los inquilinos que sean personas físicas. Para los casos de alquiler de vivienda, el monto máximo de comisión que se le puede requerir a los propietarios será el equivalente al cuatro con quince centésimos por ciento (4,15%) del valor total del respectivo contrato. Nicolás Mateo Rodríguez Matricula CUCICBA: 6215	https://www.argenprop.com/departamento-en-alquiler-en-parque-chas-1-ambiente--19096808	1	N/A	1	N/A	Muy Bueno	N/A	N/A	N	N/A	0	N/A	N/A	Alquiler	36	36	N/A	ARS 650.000	N/A	N/A	N/A	N/A	N/A	1	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	1	0
ARS 1.500.000	ARS 243.000	Sanabria	2400	4	Alquiler	63 m² cubie. 2 dorm. 12 años	Balcon Ctfe muy luminoso 2 dormit baño completo muebles de cocina nuevos recién pintado cochera individual cubierta	https://www.argenprop.com/departamento-en-alquiler-en-villa-del-parque-3-ambientes--10146952	3	2	1	N/A	Muy Bueno	6	Contrafrente	N/A	N/A	0	N/A	Departamento	Alquiler	63	68	5	ARS 1.500.000	N/A	5	4	N/A	N/A	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	1	0
ARS 1.400.000	ARS 423.000	Av. San Juan	2400	5	Alquiler	90 m² cubie. 3 dorm. 35 años	Excelente Semiso Bcon Corrido al frente cmuy luminoso cochera -	https://www.argenprop.com/departamento-en-alquiler-en-san-cristobal-4-ambientes--7805514	4	3	2	1	Muy Bueno	25	Frente	NO	Corrido	0	N/A	Semipiso	Alquiler	90	103	13	ARS 1.400.000	N/A	14	2	N/A	Muy Bueno	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0
USD 1.300	ARS 290.000	Ugarteche	3000	N/A	Alquiler	80 m² cubie. 1 dorm. 90 años	Espectacular 2 ambientes en Los Patos! NO APTO PROFESIONAL El departamento cuenta con: - Amplio Living comedor - Un Dormitorio con mucho lugar de guardado de piso a techo - Gran baño con ducha y ventana - Todos los ambientes dan al exterior - Seguridad 24hrs - Servicios individuales	https://www.argenprop.com/departamento-en-alquiler-en-palermo-chico-2-ambientes--19170305	2	1	1	N/A	Muy Bueno	90	Frente	E	N/A	0	N/A	Departamento	Alquiler	80	80	N/A	USD 1.300	N/A	N/A	N/A	N/A	N/A	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ARS 950.000	ARS 165.000	Yerbal	1000	7	Alquiler	58 m² cubie. 1 dorm. 50 años	Amplio 2 ambientes con balcón a la calle (Originalmente era un tres ambientes). Se amplio el estar comedor con uno de los dormitorios (Posibilidad de volverlo al estado original). Pisos atarugados y salida al balcón corrido. Cocina separada (se preparo la instalación para un lavarropas). Dormitorio con placar. Baño completo. Muy Luminoso. Excelente ubicación A metros de Rivadavia y E. Mitre. Contrato de 2 años con incrementos trimestrales por IPC. Requisitos: Ingresos comprobables y Garantía Propietaria o Seguro de Caución ( - Respaldar - Garantía Ya - Premium).	https://www.argenprop.com/departamento-en-alquiler-en-primera-junta-2-ambientes--19193853	2	1	1	N/A	Bueno	40	Frente	E	Corrido	0	N/A	Departamento	Alquiler	58	66	8	ARS 950.000	N/A	9	6	N/A	Muy Bueno	1	1	0	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
