Precio,Expensas,Calle,Altura,Link,Ambientes,Dormitorios,Baños,Antiguedad,Disposicion,Orientacion,Apto_Profesional,Apto_Credito,Tipo_Unidad,Sup_Cubierta_m2,Sup_Total_m2,Sup_Descubierta_m2,Aire_acondicionado_individual,Electricidad,Losa_radiante,Gas_natural,Agua_corriente,Agua_caliente,Balcón,Terraza,Jardín,Patio,Baulera,Cochera,Muebles_de_cocina,Lavarropas,Lavavajillas,Conexión_para_lavarropas,Permite_Mascotas,Ascensor,Pileta,Parrilla,SUM,Gimnasio,Sauna,Laundry,Seguridad_24hs,Acceso_para_personas_con_movilidad_reducida,Pavimento,ABL,Smart_Amenities,Smart_Losa_Central,Smart_Luminoso,Smart_Balcon_Aterrazado,fuente,_dup_interfuente,rango_sup,Moneda,Precio_num,Precio_USD,Precio_ARS,TC_CCL_aplicado,TC_fecha,ratio_expensas_precio,calle_norm,Altura_num,Comuna,Barrio,lat,lon,altura_ok,geo_score,geo_method,geo_ok,Distancia_subte_km,Distancia_parque_km,Tasa_delitos_comuna,Zona_riesgo,Tipologia,A_estrenar,Indice_amenities,Renta_largo_mensual_USD,Renta_m2_USD,banda_sup,Liquidez_oferta_comuna
ARS 560.000,25000.0,Junin,76.0,https://www.argenprop.com/departamento-en-alquiler-en-congreso-2-ambientes--19423529,2.0,1.0,1,48.0,Frente,Este,1,0,Departamento,42.0,42.0,0.0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,argenprop,False,"(35.0, 42.0]",ARS,560000.0,378.0718336483932,560000.0,1481.2,2026-05-13T14:00:00.000Z,0.2857142857142857,JUNIN,76.0,3.0,Balvanera,-34.60887621652178,-58.396336355145024,True,100.0,exacto,True,0.33028478508243997,2.621519321370457,0.9331491918927998,alto,2A,0,0,378.0718336483932,9.001710324961742,35-55,0.0010344625327268753
ARS 1.300.000,20000.0,Av. Corrientes,4500.0,https://www.argenprop.com/departamento-en-alquiler-en-almagro-4-ambientes--19286388,4.0,3.0,2,50.0,Frente,Norte,1,0,Departamento,62.0,64.0,2.0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,argenprop,False,"(52.274, 76.0]",ARS,1300000.0,877.6667566837699,1300000.0,1481.2,2026-05-13T14:00:00.000Z,0.2191184615384615,AVENIDA CORRIENTES,4500.0,15.0,Chacarita,-34.58721100816781,-58.45450787722719,True,100.0,exacto,True,0.48568876165837777,0.266156913202988,0.3560200247570848,bajo,4+A,0,2,877.6667566837699,14.155915430383386,55-75,0.00169246442538368
ARS 850.000,100000.0,Avenida Álvarez Jonte,5400.0,https://www.argenprop.com/departamento-en-alquiler-en-monte-castro-3-ambientes--19215145,3.0,2.0,1,20.0,Contrafrente,No informado,0,0,Departamento,90.0,103.0,13.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,argenprop,False,"(76.0, 900.0]",ARS,850000.0,573.8590332163111,850000.0,1481.2,2026-05-13T14:00:00.000Z,0.108235294117647,AVENIDA ALVAREZ JONTE,5400.0,10.0,Monte Castro,-34.624704433326464,-58.51213203613008,True,100.0,recovery,True,2.472033432607535,3.02425594705651,0.48186384936936066,medio,3A,0,1,573.8590332163111,6.376211480181235,75-100,0.0007950753514594451
ARS 800.000,7633.0,SEGUROLA,2000.0,https://www.argenprop.com/departamento-en-alquiler-en-monte-castro-2-ambientes--12541931,2.0,1.0,1,3.0,Frente,No informado,0,0,Departamento,42.0,47.0,5.0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,argenprop,False,"(42.0, 52.274]",ARS,800000.0,540.1026194977045,800000.0,1481.2,2026-05-13T14:00:00.000Z,0.218125,SEGUROLA,2000.0,,,,,False,,sin_match,False,,,,,2A,0,2,540.1026194977045,12.859586178516773,35-55,
ARS 750.000,25000.0,Avenida Corrientes,6400.0,https://www.argenprop.com/departamento-en-alquiler-en-chacarita-1-ambiente--19287966,1.0,0.0,1,15.0,Frente,Noreste,0,0,Departamento,40.0,42.0,2.0,1,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0,1,0,argenprop,False,"(35.0, 42.0]",ARS,750000.0,506.346205779098,750000.0,1481.2,2026-05-13T14:00:00.000Z,0.2666666666666666,AVENIDA CORRIENTES,6400.0,15.0,Chacarita,-34.58721100816781,-58.45450787722719,True,100.0,exacto,True,0.48568876165837777,0.266156913202988,0.3560200247570848,bajo,monoamb,0,5,506.346205779098,12.65865514447745,35-55,0.00169246442538368
ARS 900.000,7633.0,Vera,1000.0,https://www.argenprop.com/departamento-en-alquiler-en-villa-crespo-2-ambientes--19293753,2.0,1.0,1,35.0,No informado,Norte,0,0,Departamento,50.0,50.0,0.0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,argenprop,False,"(42.0, 52.274]",ARS,900000.0,607.6154469349176,900000.0,1481.2,2026-05-13T14:00:00.000Z,0.2222222222222222,VERA,1000.0,15.0,Villa Crespo,-34.59500492383594,-58.441464742443124,True,100.0,exacto,True,0.34316071206648724,1.1546872795752865,0.3560200247570848,bajo,2A,0,0,607.6154469349176,12.152308938698352,35-55,0.00169246442538368
ARS 1.100.000,25000.0,VERA al 900 9°,900.0,https://www.argenprop.com/departamento-en-alquiler-en-villa-crespo-3-ambientes--19113938,3.0,2.0,1,40.0,Frente,No informado,0,0,Piso,57.0,61.0,4.0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,argenprop,False,"(52.274, 76.0]",ARS,1100000.0,742.6411018093438,1100000.0,1481.2,2026-05-13T14:00:00.000Z,0.2,VERA AL 900 9°,900.0,,,,,False,,sin_match,False,,,,,3A,0,2,742.6411018093438,13.02879125981305,55-75,
ARS 1.200.000,20000.0,Charcas al,2700.0,https://www.argenprop.com/departamento-en-alquiler-en-recoleta-3-ambientes--19392120,3.0,2.0,1,60.0,No informado,No informado,0,0,Departamento,60.0,60.0,0.0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,argenprop,False,"(52.274, 76.0]",ARS,1200000.0,810.1539292465568,1200000.0,1481.2,2026-05-13T14:00:00.000Z,0.1666666666666666,CHARCAS,2700.0,2.0,Recoleta,-34.594988290806135,-58.4046445110497,True,100.0,exacto,True,0.8379801316566196,2.4659419490014467,1.0447534381885875,alto,3A,0,0,810.1539292465568,13.502565487442613,55-75,0.0014373274573867233
ARS 990.000,20000.0,Avenida Nazca,2300.0,https://www.argenprop.com/departamento-en-alquiler-en-villa-del-parque-2-ambientes--19422339,2.0,1.0,1,35.0,Contrafrente,No informado,0,0,Departamento,56.0,62.5,6.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,argenprop,False,"(52.274, 76.0]",ARS,990000.0,668.3769916284094,990000.0,1481.2,2026-05-13T14:00:00.000Z,0.2101010101010101,AVENIDA NAZCA,2300.0,11.0,Villa Santa Rita,-34.60916188167809,-58.483203384092484,True,100.0,exacto,True,1.1015884404013367,2.1097030605703404,0.579459732816385,medio,2A,0,2,668.3769916284094,11.935303421935883,55-75,0.0010693665978338742
ARS 1.100.000,100000.0,Ramon Falcon,1525.0,https://www.argenprop.com/departamento-en-alquiler-en-caballito-3-ambientes--19380663,3.0,2.0,2,25.0,Frente,Sur,0,0,Departamento,90.0,90.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,argenprop,False,"(76.0, 900.0]",ARS,1100000.0,742.6411018093438,1100000.0,1481.2,2026-05-13T14:00:00.000Z,0.3090909090909091,RAMON FALCON,1525.0,,,,,False,,sin_match,False,,,,,3A,0,0,742.6411018093438,8.251567797881599,75-100,
ARS 1.900.000,25000.0,NOGOYA,2400.0,https://www.argenprop.com/departamento-en-alquiler-en-villa-del-parque-4-ambientes--9292195,4.0,3.0,3,19.0,Frente,Este,0,0,Semipiso,112.0,112.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,argenprop,False,"(76.0, 900.0]",ARS,1900000.0,1282.7437213070482,1900000.0,1481.2,2026-05-13T14:00:00.000Z,0.2368421052631578,NOGOYA,2400.0,11.0,Villa Del Parque,-34.59834173220633,-58.48401443078787,False,100.0,exacto_altura_fuera,True,0.8589854746059528,2.6410106360433603,0.579459732816385,medio,4+A,0,2,1282.7437213070482,11.453068940241502,>100,0.0010693665978338742
ARS 550.000,65000.0,Bulnes,1845.0,https://www.argenprop.com/departamento-en-alquiler-en-palermo-1-ambiente--12536363,1.0,0.0,1,40.0,Frente,No informado,0,0,Departamento,28.0,28.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,argenprop,False,"(0.999, 35.0]",ARS,550000.0,371.3205509046719,550000.0,1481.2,2026-05-13T14:00:00.000Z,0.1818181818181818,BULNES,1845.0,14.0,Palermo,-34.58991339849445,-58.41333770478849,True,100.0,exacto,True,0.7770166696657672,1.6473720915515535,0.3173293561387364,bajo,monoamb,0,0,371.3205509046719,13.261448246595425,<35,0.0020354411558041806
ARS 950.000,20000.0,Avenida Nazca,2700.0,https://www.argenprop.com/departamento-en-alquiler-en-villa-del-parque-3-ambientes--16768511,3.0,2.0,1,40.0,Frente,Este,0,0,Departamento,53.0,62.0,9.0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,argenprop,False,"(52.274, 76.0]",ARS,950000.0,641.3718606535241,950000.0,1481.2,2026-05-13T14:00:00.000Z,0.2105263157894736,AVENIDA NAZCA,2700.0,11.0,Villa Del Parque,-34.605265588088415,-58.48661061814689,True,100.0,exacto,True,0.5872272976414505,2.601815270870642,0.579459732816385,medio,3A,0,1,641.3718606535241,12.101355861387248,35-55,0.0010693665978338742
ARS 400.000,65000.0,Pbto M Alberti,200.0,https://www.argenprop.com/departamento-en-alquiler-en-balvanera-2-ambientes--9051793,2.0,1.0,1,35.0,No informado,No informado,0,0,Departamento,27.0,27.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,argenprop,False,"(0.999, 35.0]",ARS,400000.0,270.05130974885225,400000.0,1481.2,2026-05-13T14:00:00.000Z,0.475,PBTO M ALBERTI,200.0,,,,,False,,sin_match,False,,,,,2A,0,0,270.05130974885225,10.001900361068602,<35,
ARS 450.000,25000.0,CONDE al 1000 3°,1000.0,https://www.argenprop.com/departamento-en-alquiler-en-colegiales-1-ambiente--19209122,1.0,0.0,1,50.0,Lateral,Oeste,0,0,Piso,22.0,22.0,0.0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,argenprop,False,"(0.999, 35.0]",ARS,450000.0,303.8077234674588,450000.0,1481.2,2026-05-13T14:00:00.000Z,0.2168888888888888,CONDE AL 1000 3°,1000.0,,,,,False,,sin_match,False,,,,,monoamb,0,0,303.8077234674588,13.809441975793582,<35,
ARS 980.000,20000.0,Paraguay,5400.0,https://www.argenprop.com/departamento-en-alquiler-en-palermo-3-ambientes--19148156,3.0,2.0,1,35.0,Frente,No informado,0,0,Departamento,60.0,60.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,argenprop,False,"(52.274, 76.0]",ARS,980000.0,661.625708884688,980000.0,1481.2,2026-05-13T14:00:00.000Z,0.2040816326530612,PARAGUAY,5400.0,14.0,Palermo,-34.57824930910046,-58.43247002417871,True,100.0,exacto,True,0.6539905952932319,0.9447476091516093,0.3173293561387364,bajo,3A,0,0,661.625708884688,11.027095148078134,55-75,0.0020354411558041806
ARS 570.000,65000.0,Alberti al 0.,,https://www.argenprop.com/departamento-en-alquiler-en-balvanera-2-ambientes--19278882,2.0,1.0,1,40.0,Interno,Este,0,0,Departamento,30.0,35.0,5.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,argenprop,False,"(0.999, 35.0]",ARS,570000.0,384.8231163921145,570000.0,1481.2,2026-05-13T14:00:00.000Z,0.2771929824561403,ALBERTI AL 0,,3.0,Balvanera,-34.61044217693741,-58.40172848524102,True,,recovery,True,0.21605937429015873,2.3870452641803133,0.9331491918927998,alto,2A,0,1,384.8231163921145,12.827437213070484,<35,0.0010344625327268753
ARS 700.000,25000.0,José M Moreno,241.0,https://www.argenprop.com/departamento-en-alquiler-en-caballito-2-ambientes--16879497,2.0,1.0,1,45.0,Contrafrente,Oeste,0,0,Departamento,36.0,36.0,0.0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,argenprop,False,"(35.0, 42.0]",ARS,700000.0,472.5897920604915,700000.0,1481.2,2026-05-13T14:00:00.000Z,0.1357142857142857,JOSE M MORENO,241.0,,,,,False,,sin_match,False,,,,,2A,0,0,472.5897920604915,13.127494223902541,35-55,
ARS 820.000,20000.0,Rafaela,4900.0,https://www.argenprop.com/departamento-en-alquiler-en-villa-luro-3-ambientes--19345521,3.0,2.0,1,45.0,Frente,Este,1,0,Departamento,50.0,53.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,argenprop,True,"(52.274, 76.0]",ARS,820000.0,553.6051849851472,820000.0,1481.2,2026-05-13T14:00:00.000Z,0.3048780487804878,RAFAELA,4900.0,10.0,Villa Luro,-34.63944267413803,-58.49533277345694,True,100.0,exacto,True,3.876710375873339,0.9655793482637242,0.48186384936936066,medio,3A,0,0,553.6051849851472,11.072103699702943,35-55,0.0007950753514594451
ARS 750.000,25000.0,Corvalàn,100.0,https://www.argenprop.com/departamento-en-alquiler-en-villa-luro-1-ambiente--19336758,1.0,0.0,1,25.0,Frente,Oeste,0,0,Semipiso,43.0,49.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,argenprop,False,"(42.0, 52.274]",ARS,750000.0,506.346205779098,750000.0,1481.2,2026-05-13T14:00:00.000Z,0.0706666666666666,CORVALAN,100.0,10.0,Villa Luro,-34.639324989083164,-58.5085836169083,True,100.0,exacto,True,3.9167040431163835,2.17713500204192,0.48186384936936066,medio,monoamb,0,0,506.346205779098,11.775493157653441,35-55,0.0007950753514594451
ARS 550.000,25000.0,Campana,2800.0,https://www.argenprop.com/departamento-en-alquiler-en-villa-del-parque-2-ambientes--12483755,2.0,1.0,1,40.0,Lateral,No informado,0,0,Departamento,40.0,40.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,argenprop,False,"(35.0, 42.0]",ARS,550000.0,371.3205509046719,550000.0,1481.2,2026-05-13T14:00:00.000Z,0.1909090909090909,CAMPANA,2800.0,11.0,Villa Del Parque,-34.60506022112013,-58.494402027270624,True,100.0,exacto,True,0.36855254899243184,3.228926622397944,0.579459732816385,medio,2A,0,0,371.3205509046719,9.283013772616798,35-55,0.0010693665978338742
ARS 500.000,65000.0,La Rioja,400.0,https://www.argenprop.com/departamento-en-alquiler-en-balvanera-1-ambiente--19216444,1.0,0.0,1,8.0,Contrafrente,Noreste,0,0,Departamento,30.0,30.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,argenprop,False,"(0.999, 35.0]",ARS,500000.0,337.5641371860653,500000.0,1481.2,2026-05-13T14:00:00.000Z,0.3,LA RIOJA,400.0,3.0,Balvanera,-34.61452570838896,-58.408502607320784,True,100.0,exacto,True,0.5144325219286702,2.008494015215708,0.9331491918927998,alto,monoamb,0,1,337.5641371860653,11.252137906202176,<35,0.0010344625327268753
USD 1.999,100000.0,Olga Cossettini,1100.0,https://www.argenprop.com/departamento-en-alquiler-en-puerto-madero-4-ambientes--19286462,4.0,3.0,3,15.0,Frente,No informado,0,0,Departamento,135.0,150.0,15.0,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,argenprop,False,"(76.0, 900.0]",USD,1999.0,1999.0,2960918.8000000003,1481.2,2026-05-13T14:00:00.000Z,0.1249612113645264,OLGA COSSETTINI,1100.0,1.0,Puerto Madero,-34.60882293102159,-58.363716713962624,True,100.0,exacto,True,0.8133671663729254,0.36445939164668273,1.3599759089981835,alto,4+A,0,3,1999.0,14.807407407407407,>100,0.0018408245339653984
ARS 910.000,20000.0,Rafaela,4900.0,https://www.argenprop.com/departamento-en-alquiler-en-villa-luro-3-ambientes--19345321,3.0,2.0,1,45.0,Frente,Este,1,0,Departamento,50.0,53.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,argenprop,True,"(52.274, 76.0]",ARS,910000.0,614.3667296786389,910000.0,1481.2,2026-05-13T14:00:00.000Z,0.2912087912087912,RAFAELA,4900.0,10.0,Villa Luro,-34.63944267413803,-58.49533277345694,True,100.0,exacto,True,3.876710375873339,0.9655793482637242,0.48186384936936066,medio,3A,0,0,614.3667296786389,12.287334593572778,35-55,0.0007950753514594451
ARS 700.000,7633.0,J De Amenabar,2800.0,https://www.argenprop.com/departamento-en-alquiler-en-belgrano-2-ambientes--11993249,2.0,1.0,1,15.0,Frente,Noreste,0,0,Departamento,35.0,51.0,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,argenprop,False,"(42.0, 52.274]",ARS,700000.0,472.5897920604915,700000.0,1481.2,2026-05-13T14:00:00.000Z,0.1714285714285714,J DE AMENABAR,2800.0,,,,,False,,sin_match,False,,,,,2A,0,0,472.5897920604915,13.502565487442615,<35,
ARS 450.000,65000.0,Adolfo Alsina,2100.0,https://www.argenprop.com/departamento-en-alquiler-en-congreso-1-ambiente--19234488,1.0,0.0,1,35.0,Interno,No informado,0,0,Departamento,29.0,29.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,argenprop,False,"(0.999, 35.0]",ARS,450000.0,303.8077234674588,450000.0,1481.2,2026-05-13T14:00:00.000Z,0.3333333333333333,ADOLFO ALSINA,2100.0,3.0,Balvanera,-34.61173717282283,-58.39547008151789,True,100.0,exacto,True,0.02217057296832549,2.332461766046959,0.9331491918927998,alto,monoamb,0,4,303.8077234674588,10.476128395429614,<35,0.0010344625327268753
ARS 520.000,7633.0,Moreno,700.0,https://www.argenprop.com/departamento-en-alquiler-en-monserrat-1-ambiente--4213009,1.0,0.0,1,35.0,Contrafrente,No informado,0,0,Departamento,45.0,45.0,0.0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,argenprop,False,"(42.0, 52.274]",ARS,520000.0,351.066702673508,520000.0,1481.2,2026-05-13T14:00:00.000Z,0.1923076923076923,MORENO,700.0,1.0,Monserrat,-34.61152042931796,-58.375499993479814,True,100.0,exacto,True,0.1457731555871518,1.4285480594183095,1.3599759089981835,alto,monoamb,0,1,351.066702673508,7.801482281633511,35-55,0.0018408245339653984
ARS 600.000,65000.0,Araoz,1900.0,https://www.argenprop.com/departamento-en-alquiler-temporal-en-palermo-soho-1-ambiente--19398577,1.0,0.0,1,35.0,Frente,No informado,0,0,Departamento,30.0,30.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,argenprop,False,"(0.999, 35.0]",ARS,600000.0,405.0769646232784,600000.0,1481.2,2026-05-13T14:00:00.000Z,0.1166666666666666,ARAOZ,1900.0,14.0,Palermo,-34.58997311946787,-58.42190113896163,True,100.0,exacto,True,0.056605868511151826,1.6590076968012888,0.3173293561387364,bajo,monoamb,0,0,405.0769646232784,13.502565487442613,<35,0.0020354411558041806
USD 600,65000.0,Del Signo y Medrano,,https://www.argenprop.com/departamento-en-alquiler-temporal-en-palermo-1-ambiente--19263141,1.0,0.0,1,15.0,Contrafrente,No informado,0,0,Departamento,30.0,30.0,0.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,argenprop,False,"(0.999, 35.0]",USD,600.0,600.0,888720.0,1481.2,2026-05-13T14:00:00.000Z,0.1350256548744261,DEL SIGNO Y MEDRANO,,,,,,False,,sin_match,False,,,,,monoamb,0,1,600.0,20.0,<35,
ARS 1.300.000,25000.0,Lascano,4300.0,https://www.argenprop.com/departamento-en-alquiler-en-villa-devoto-3-ambientes--2796089,3.0,2.0,2,8.0,Frente,Este,0,0,Semipiso,69.0,93.0,24.0,1,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,argenprop,False,"(76.0, 900.0]",ARS,1300000.0,877.6667566837699,1300000.0,1481.2,2026-05-13T14:00:00.000Z,0.123076923076923,LASCANO,4300.0,10.0,Monte Castro,-34.615495158934,-58.50042375160921,True,100.0,exacto,True,1.1896164431103486,3.0770443011350346,0.48186384936936066,medio,3A,0,2,877.6667566837699,12.719808067880724,55-75,0.0007950753514594451
USD 3.700,100000.0,Azucena villaflor,500.0,https://www.argenprop.com/departamento-en-alquiler-en-puerto-madero-3-ambientes--19092707,3.0,2.0,1,20.0,Frente,Este,0,0,Departamento,130.0,130.0,0.0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,argenprop,False,"(76.0, 900.0]",USD,3700.0,3700.0,5480440.0,1481.2,2026-05-13T14:00:00.000Z,0.1459736809453255,AZUCENA VILLAFLOR,500.0,1.0,Puerto Madero,-34.6115232750878,-58.360861348256805,True,100.0,exacto,True,1.1223916782847139,0.18682494109271286,1.3599759089981835,alto,3A,0,6,3700.0,28.46153846153846,>100,0.0018408245339653984
ARS 730.000,25000.0,Lavalle al,2000.0,https://www.argenprop.com/departamento-en-alquiler-en-balvanera-2-ambientes--17854994,2.0,1.0,1,10.0,Frente,Noreste,1,0,Duplex,46.0,46.0,0.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,argenprop,False,"(42.0, 52.274]",ARS,730000.0,492.8436402916554,730000.0,1481.2,2026-05-13T14:00:00.000Z,0.381058904109589,LAVALLE,2000.0,3.0,Balvanera,-34.60323379370029,-58.394705846490545,True,100.0,exacto,True,0.16100564818107777,3.120135054538482,0.9331491918927998,alto,2A,0,1,492.8436402916554,10.713992180253378,35-55,0.0010344625327268753
ARS 300.000,0.0,Avenida Almirante Brown,1200.0,https://www.argenprop.com/departamento-en-alquiler-en-boca-2-ambientes--16707417,2.0,1.0,1,60.0,Interno,No informado,0,0,Ph,52.0,52.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,argenprop,False,"(42.0, 52.274]",ARS,300000.0,202.5384823116392,300000.0,1481.2,2026-05-13T14:00:00.000Z,0.0,AVENIDA ALMIRANTE BROWN,1200.0,4.0,La Boca,-34.63490641380027,-58.359132588759294,True,,recovery,True,2.2482494142086766,1.708317887920446,0.6643909367912209,medio,2A,0,0,202.5384823116392,3.894970813685369,35-55,0.0003390684780865541
ARS 650.000,25000.0,Alberdi al,2200.0,https://www.argenprop.com/departamento-en-alquiler-en-flores-2-ambientes--19364393,2.0,1.0,1,40.0,Contrafrente,Norte,0,0,Departamento,38.0,41.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,argenprop,False,"(35.0, 42.0]",ARS,650000.0,438.83337834188495,650000.0,1481.2,2026-05-13T14:00:00.000Z,0.1907692307692307,ALBERDI,2200.0,4.0,Parque Patricios,-34.635077449666966,-58.39765329364529,True,,recovery,True,0.7865186401119356,0.5669792214698526,0.6643909367912209,medio,2A,0,1,438.83337834188495,11.548246798470657,35-55,0.0003390684780865541
ARS 430.000,25000.0,Jose Bonifacio,2100.0,https://www.argenprop.com/departamento-en-alquiler-en-flores-2-ambientes--18292518,2.0,1.0,1,35.0,Lateral,No informado,0,0,Departamento,37.0,37.0,0.0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,argenprop,False,"(35.0, 42.0]",ARS,430000.0,290.3051579800162,430000.0,1481.2,2026-05-13T14:00:00.000Z,0.2093023255813953,JOSE BONIFACIO,2100.0,7.0,Flores,-34.63093775565226,-58.45653529798439,True,100.0,exacto,True,1.942712634449614,1.5246792941807465,0.43066126904542795,bajo,2A,0,0,290.3051579800162,7.846085350811248,35-55,0.000738924072151629
ARS 350.000,65000.0,Gral Jose G Artigas,200.0,https://www.argenprop.com/departamento-en-alquiler-en-flores-1-ambiente--3842949,1.0,0.0,1,6.0,No informado,No informado,0,0,Departamento,12.0,12.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,argenprop,True,"(0.999, 35.0]",ARS,350000.0,236.29489603024572,350000.0,1481.2,2026-05-13T14:00:00.000Z,0.3428571428571428,GENERAL JOSE G ARTIGAS,200.0,,,,,False,,sin_match,False,,,,,monoamb,0,0,236.29489603024572,19.69124133585381,<35,
ARS 690.000,65000.0,Arevalo,1700.0,https://www.argenprop.com/departamento-en-alquiler-en-palermo-hollywood-1-ambiente--18703202,1.0,0.0,1,10.0,Frente,Sudeste,1,0,Departamento,25.0,28.0,3.0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,argenprop,False,"(0.999, 35.0]",ARS,690000.0,465.83850931677017,690000.0,1481.2,2026-05-13T14:00:00.000Z,0.1739130434782608,AREVALO,1700.0,14.0,Palermo,-34.581362824293095,-58.44089183024765,True,100.0,exacto,True,0.48549813797863917,1.0069373401526036,0.3173293561387364,bajo,monoamb,0,2,465.83850931677017,18.633540372670808,<35,0.0020354411558041806
ARS 430.000,65000.0,Yerbal,300.0,https://www.argenprop.com/departamento-en-alquiler-en-caballito-1-ambiente--18891070,1.0,0.0,1,35.0,Lateral,No informado,0,0,Departamento,26.0,28.0,2.0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,argenprop,False,"(0.999, 35.0]",ARS,430000.0,290.3051579800162,430000.0,1481.2,2026-05-13T14:00:00.000Z,0.2093023255813953,YERBAL,300.0,6.0,Caballito,-34.61419556348794,-58.43046614922221,False,100.0,exacto_altura_fuera,True,1.1368643453417786,0.8365926765429953,0.6815238874122538,alto,monoamb,0,0,290.3051579800162,11.165582999231392,<35,0.001470955723664781
