Precio,Expensas,Calle,Altura,Link,Ambientes,Dormitorios,Baños,Antiguedad,Disposicion,Orientacion,Apto_Profesional,Apto_Credito,Tipo_Unidad,Sup_Cubierta_m2,Sup_Total_m2,Sup_Descubierta_m2,Aire_acondicionado_individual,Electricidad,Losa_radiante,Gas_natural,Agua_corriente,Agua_caliente,Balcón,Terraza,Jardín,Patio,Baulera,Cochera,Muebles_de_cocina,Lavarropas,Lavavajillas,Conexión_para_lavarropas,Permite_Mascotas,Ascensor,Pileta,Parrilla,SUM,Gimnasio,Sauna,Laundry,Seguridad_24hs,Acceso_para_personas_con_movilidad_reducida,Pavimento,ABL,Smart_Amenities,Smart_Losa_Central,Smart_Luminoso,Smart_Balcon_Aterrazado,fuente,_dup_interfuente,rango_sup,Moneda,Precio_num,Precio_USD,Precio_ARS,TC_CCL_aplicado,TC_fecha,ratio_expensas_precio
USD 800,65000.0,Paraguay,5200.0,https://www.argenprop.com/departamento-en-alquiler-temporal-en-palermo-1-ambiente--19343626,1.0,0.0,1,15.0,Frente,No informado,0,0,Departamento,32.0,32.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,argenprop,False,"(0.999, 35.0]",USD,800.0,800.0,1184960.0,1481.2,2026-05-13T14:00:00.000Z,0.1012692411558196
ARS 850.000,20000.0,Manuel Hidalgo,900.0,https://www.argenprop.com/departamento-en-alquiler-en-parque-centenario-2-ambientes--10865329,2.0,1.0,1,7.0,Frente,No informado,0,0,Departamento,55.0,55.0,0.0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,argenprop,False,"(52.274, 76.0]",ARS,850000.0,573.8590332163111,850000.0,1481.2,2026-05-13T14:00:00.000Z,0.25882352941176473
ARS 550.000,65000.0,Avenida Independencia,3300.0,https://www.argenprop.com/departamento-en-alquiler-en-almagro-1-ambiente--19345353,1.0,0.0,1,6.0,Contrafrente,Norte,0,0,Departamento,28.0,32.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,argenprop,False,"(0.999, 35.0]",ARS,550000.0,371.3205509046719,550000.0,1481.2,2026-05-13T14:00:00.000Z,0.24
ARS 770.000,7633.0,Ayacucho,400.0,https://www.argenprop.com/departamento-en-alquiler-en-microcentro-2-ambientes--19316812,2.0,1.0,1,35.0,No informado,No informado,0,0,Departamento,45.0,45.0,0.0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,argenprop,False,"(42.0, 52.274]",ARS,770000.0,519.8487712665407,770000.0,1481.2,2026-05-13T14:00:00.000Z,0.3116883116883117
ARS 670.000,7633.0,Congreso,5800.0,https://www.argenprop.com/departamento-en-alquiler-en-villa-urquiza-2-ambientes--16946832,2.0,1.0,1,12.0,Contrafrente,Este,0,0,Departamento,40.0,43.0,3.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,argenprop,False,"(42.0, 52.274]",ARS,670000.0,452.33594382932756,670000.0,1481.2,2026-05-13T14:00:00.000Z,0.13432835820895522
USD 650,65000.0,Paraguay,3200.0,https://www.argenprop.com/departamento-en-alquiler-temporal-en-palermo-1-ambiente--12536700,1.0,0.0,1,35.0,Frente,No informado,0,0,Departamento,30.0,33.0,3.0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,argenprop,False,"(0.999, 35.0]",USD,650.0,650.0,962780.0,1481.2,2026-05-13T14:00:00.000Z,0.12463906603793182
ARS 540.000,65000.0,Mariano Acha,1000.0,https://www.argenprop.com/departamento-en-alquiler-en-villa-urquiza-1-ambiente--19362620,1.0,0.0,1,35.0,Contrafrente,No informado,0,0,Departamento,35.0,35.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,argenprop,False,"(0.999, 35.0]",ARS,540000.0,364.56926816095057,540000.0,1481.2,2026-05-13T14:00:00.000Z,0.14814814814814814
ARS 700.000,7633.0,Carlos Antonio Lopez,3000.0,https://www.argenprop.com/departamento-en-alquiler-en-villa-pueyrredon-2-ambientes--19364252,2.0,1.0,1,35.0,No informado,No informado,0,0,Departamento,40.0,43.0,3.0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,argenprop,False,"(42.0, 52.274]",ARS,700000.0,472.5897920604915,700000.0,1481.2,2026-05-13T14:00:00.000Z,0.17142857142857143
ARS 650.000,25000.0,GALLO,1500.0,https://www.argenprop.com/departamento-en-alquiler-en-barrio-norte-2-ambientes--15255184,2.0,1.0,1,50.0,Lateral,No informado,0,0,Departamento,36.0,36.0,0.0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,argenprop,False,"(35.0, 42.0]",ARS,650000.0,438.83337834188495,650000.0,1481.2,2026-05-13T14:00:00.000Z,0.16153846153846155
USD 2.300,25000.0,La Pampa al,3400.0,https://www.argenprop.com/departamento-en-alquiler-en-belgrano-r-4-ambientes--19353254,4.0,3.0,1,50.0,Frente,Este,0,0,Semipiso,144.0,144.0,0.0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,argenprop,False,"(76.0, 900.0]",USD,2300.0,2300.0,3406760.0,1481.2,2026-05-13T14:00:00.000Z,0.2025384823116392
ARS 500.000,20000.0,AUSTRIA,1800.0,https://www.argenprop.com/departamento-en-alquiler-en-barrio-norte-2-ambientes--1527159,2.0,1.0,1,70.0,Interno,No informado,0,0,Departamento,50.0,53.0,3.0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,argenprop,False,"(52.274, 76.0]",ARS,500000.0,337.56413718606535,500000.0,1481.2,2026-05-13T14:00:00.000Z,0.18
ARS 850.000,7633.0,"MATIENZO, BENJAMIN",1800.0,https://www.argenprop.com/departamento-en-alquiler-en-las-canitas-2-ambientes--19346947,2.0,1.0,1,40.0,Frente,Norte,0,0,Departamento,40.0,44.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,argenprop,False,"(42.0, 52.274]",ARS,850000.0,573.8590332163111,850000.0,1481.2,2026-05-13T14:00:00.000Z,0.29411764705882354
USD 550,65000.0,Jaramillo,3800.0,https://www.argenprop.com/departamento-en-alquiler-en-saavedra-1-ambiente--19289116,1.0,0.0,1,35.0,Frente,Noroeste,0,0,Departamento,30.0,35.0,5.0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,argenprop,False,"(0.999, 35.0]",USD,550.0,550.0,814660.0,1481.2,2026-05-13T14:00:00.000Z,0.13011563106081064
ARS 1.450.000,0.0,Chivilcoy,2731.0,https://www.argenprop.com/departamento-en-alquiler-en-villa-del-parque-2-ambientes--19077753,2.0,1.0,1,8.0,Contrafrente,Noreste,0,0,Ph,65.0,87.0,22.0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,argenprop,False,"(76.0, 900.0]",ARS,1450000.0,978.9359978395895,1450000.0,1481.2,2026-05-13T14:00:00.000Z,0.0
ARS 680.000,25000.0,Franklin Delano Roosevelt,4900.0,https://www.argenprop.com/departamento-en-alquiler-en-villa-urquiza-2-ambientes--19254217,2.0,1.0,1,35.0,No informado,No informado,0,0,Departamento,37.0,40.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,argenprop,False,"(35.0, 42.0]",ARS,680000.0,459.08722657304884,680000.0,1481.2,2026-05-13T14:00:00.000Z,0.29411764705882354
ARS 750.000,25000.0,Jose Bonifacio,1900.0,https://www.argenprop.com/departamento-en-alquiler-en-flores-2-ambientes--19375336,2.0,1.0,1,8.0,Contrafrente,No informado,0,0,Duplex,43.0,47.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,argenprop,False,"(42.0, 52.274]",ARS,750000.0,506.346205779098,750000.0,1481.2,2026-05-13T14:00:00.000Z,0.26666666666666666
ARS 700.000,65000.0,Alvarez Thomas,1200.0,https://www.argenprop.com/departamento-en-alquiler-en-colegiales-2-ambientes--19368374,2.0,1.0,1,35.0,No informado,No informado,0,0,Departamento,35.0,35.0,0.0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,argenprop,False,"(0.999, 35.0]",ARS,700000.0,472.5897920604915,700000.0,1481.2,2026-05-13T14:00:00.000Z,0.2571428571428571
ARS 640.000,25000.0,Av. Larrazabal,100.0,https://www.argenprop.com/departamento-en-alquiler-en-villa-luro-1-ambiente--19318336,1.0,0.0,1,35.0,Frente,Norte,0,0,Departamento,38.0,40.0,2.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,argenprop,False,"(35.0, 42.0]",ARS,640000.0,432.0820955981636,640000.0,1481.2,2026-05-13T14:00:00.000Z,0.0859375
ARS 750.000,7633.0,Tacuari,1000.0,https://www.argenprop.com/departamento-en-alquiler-en-san-telmo-2-ambientes--19376424,2.0,1.0,1,12.0,Contrafrente,No informado,0,0,Departamento,45.0,48.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,argenprop,False,"(42.0, 52.274]",ARS,750000.0,506.346205779098,750000.0,1481.2,2026-05-13T14:00:00.000Z,0.16
ARS 550.000,65000.0,Gral Juan Lavalle,700.0,https://www.argenprop.com/departamento-en-alquiler-en-microcentro-2-ambientes--6618419,2.0,1.0,1,45.0,Contrafrente,No informado,0,0,Departamento,28.0,28.0,0.0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,argenprop,False,"(0.999, 35.0]",ARS,550000.0,371.3205509046719,550000.0,1481.2,2026-05-13T14:00:00.000Z,0.2818181818181818
ARS 665.000,65000.0,Teniente Benjamin Matienzo al,2500.0,https://www.argenprop.com/departamento-en-alquiler-en-palermo-1-ambiente--19374752,1.0,0.0,1,16.0,Contrafrente,No informado,0,0,Departamento,27.0,27.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,argenprop,False,"(0.999, 35.0]",ARS,665000.0,448.9603024574669,665000.0,1481.2,2026-05-13T14:00:00.000Z,0.3082706766917293
ARS 1.200.000,100000.0,Quito,4300.0,https://www.argenprop.com/departamento-en-alquiler-en-caballito-3-ambientes--19378673,3.0,2.0,1,35.0,Frente,Sur,0,0,Departamento,70.0,77.0,7.0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,argenprop,False,"(76.0, 900.0]",ARS,1200000.0,810.1539292465568,1200000.0,1481.2,2026-05-13T14:00:00.000Z,0.09666666666666666
USD 4.200,25000.0,Avenida libertador,7400.0,https://www.argenprop.com/departamento-en-alquiler-en-nunez-4-ambientes--18378314,4.0,3.0,3,40.0,Frente,No informado,0,0,Piso,150.0,160.0,10.0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,1,1,1,0,0,1,0,1,0,argenprop,False,"(76.0, 900.0]",USD,4200.0,4200.0,6221040.0,1481.2,2026-05-13T14:00:00.000Z,0.14467034450831373
ARS 1.250.000,7633.0,Scalabrini Ortiz al,300.0,https://www.argenprop.com/departamento-en-alquiler-en-palermo-2-ambientes--19255042,2.0,1.0,1,35.0,Frente,Sudeste,0,0,Departamento,44.0,51.0,7.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,argenprop,False,"(42.0, 52.274]",ARS,1250000.0,843.9103429651634,1250000.0,1481.2,2026-05-13T14:00:00.000Z,0.1396
ARS 600.000,65000.0,Lafinur,3200.0,https://www.argenprop.com/departamento-en-alquiler-en-palermo-chico--19382696,1.0,0.0,1,60.0,Interno,No informado,1,0,Departamento,34.0,34.0,0.0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,argenprop,False,"(0.999, 35.0]",ARS,600000.0,405.0769646232784,600000.0,1481.2,2026-05-13T14:00:00.000Z,0.23333333333333334
ARS 700.000,25000.0,Blanco Encalada,5662.0,https://www.argenprop.com/departamento-en-alquiler-en-villa-urquiza-2-ambientes--19381052,2.0,1.0,1,10.0,Frente,Norte,0,0,Semipiso,40.0,48.0,8.0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,argenprop,False,"(42.0, 52.274]",ARS,700000.0,472.5897920604915,700000.0,1481.2,2026-05-13T14:00:00.000Z,0.24285714285714285
ARS 900.000,20000.0,Thames,2200.0,https://www.argenprop.com/departamento-en-alquiler-en-palermo-3-ambientes--19386010,3.0,2.0,1,60.0,Lateral,No informado,0,0,Departamento,56.0,56.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,argenprop,False,"(52.274, 76.0]",ARS,900000.0,607.6154469349176,900000.0,1481.2,2026-05-13T14:00:00.000Z,0.23333333333333334
ARS 700.000,25000.0,Vidt,2100.0,https://www.argenprop.com/departamento-en-alquiler-en-palermo-2-ambientes--9034937,2.0,1.0,1,60.0,Contrafrente,No informado,0,0,Departamento,38.0,38.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,argenprop,False,"(35.0, 42.0]",ARS,700000.0,472.5897920604915,700000.0,1481.2,2026-05-13T14:00:00.000Z,0.22142857142857142
USD 1.800,25000.0,República Arabe Siria,3300.0,https://www.argenprop.com/departamento-en-alquiler-en-botanico-3-ambientes--19391016,3.0,2.0,3,70.0,Frente,No informado,0,0,Semipiso,125.0,135.0,10.0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,argenprop,False,"(76.0, 900.0]",USD,1800.0,1800.0,2666160.0,1481.2,2026-05-13T14:00:00.000Z,0.26254988447805083
ARS 1.200.000,100000.0,J. B. Alberdi,472.0,https://www.argenprop.com/departamento-en-alquiler-en-caballito-3-ambientes--19390275,3.0,2.0,2,50.0,Frente,Norte,0,0,Departamento,76.0,81.0,5.0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,argenprop,False,"(76.0, 900.0]",ARS,1200000.0,810.1539292465568,1200000.0,1481.2,2026-05-13T14:00:00.000Z,0.13666666666666666
ARS 750.000,7633.0,Campichuelo,655.0,https://www.argenprop.com/departamento-en-alquiler-en-caballito-2-ambientes--19116191,2.0,1.0,1,25.0,Frente,Norte,0,0,Departamento,42.0,46.0,4.0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,1,argenprop,False,"(42.0, 52.274]",ARS,750000.0,506.346205779098,750000.0,1481.2,2026-05-13T14:00:00.000Z,0.31333333333333335
USD 1.100,100000.0,Libertad,900.0,https://www.argenprop.com/departamento-en-alquiler-temporal-en-recoleta-3-ambientes--19289140,3.0,2.0,1,35.0,No informado,No informado,0,0,Departamento,81.0,86.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,argenprop,False,"(76.0, 900.0]",USD,1100.0,1100.0,1629320.0,1481.2,2026-05-13T14:00:00.000Z,0.2270886013797167
ARS 1.900.000,100000.0,VIRREY LORETO,1700.0,https://www.argenprop.com/departamento-en-alquiler-en-belgrano-4-ambientes--19140896,4.0,2.0,1,40.0,Frente,No informado,0,0,Departamento,87.0,91.0,4.0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,argenprop,False,"(76.0, 900.0]",ARS,1900000.0,1282.7437213070482,1900000.0,1481.2,2026-05-13T14:00:00.000Z,0.20526315789473684
ARS 650.000,25000.0,Benito Juarez,2200.0,https://www.argenprop.com/departamento-en-alquiler-en-villa-del-parque-1-ambiente--15258017,1.0,1.0,1,2.0,No informado,No informado,1,0,Departamento,38.0,42.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,argenprop,False,"(35.0, 42.0]",ARS,650000.0,438.83337834188495,650000.0,1481.2,2026-05-13T14:00:00.000Z,0.2153846153846154
ARS 650.000,65000.0,J De Amenabar,1100.0,https://www.argenprop.com/departamento-en-alquiler-en-belgrano-2-ambientes--6690978,2.0,1.0,1,30.0,Frente,No informado,0,0,Departamento,32.0,34.0,2.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,argenprop,False,"(0.999, 35.0]",ARS,650000.0,438.83337834188495,650000.0,1481.2,2026-05-13T14:00:00.000Z,0.23076923076923078
ARS 800.000,20000.0,Avenida Nazca,2300.0,https://www.argenprop.com/departamento-en-alquiler-en-villa-del-parque-1-ambiente--19418414,1.0,0.0,1,35.0,Contrafrente,No informado,0,0,Departamento,47.0,53.0,5.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,argenprop,False,"(52.274, 76.0]",ARS,800000.0,540.1026194977045,800000.0,1481.2,2026-05-13T14:00:00.000Z,0.26
USD 800,7633.0,Costa Rica,4400.0,https://www.argenprop.com/departamento-en-alquiler-en-palermo-soho-1-ambiente--19193926,1.0,1.0,1,35.0,Frente,Este,0,0,Departamento,45.0,45.0,0.0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,argenprop,False,"(42.0, 52.274]",USD,800.0,800.0,1184960.0,1481.2,2026-05-13T14:00:00.000Z,0.16878206859303269
ARS 850.000,7633.0,Uriarte,2400.0,https://www.argenprop.com/departamento-en-alquiler-en-palermo-1-ambiente--19279009,1.0,0.0,1,3.0,Frente,Oeste,0,0,Departamento,38.0,46.0,8.0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,argenprop,False,"(42.0, 52.274]",ARS,850000.0,573.8590332163111,850000.0,1481.2,2026-05-13T14:00:00.000Z,0.21764705882352942
ARS 750.000,20000.0,Av. San Martin,1800.0,https://www.argenprop.com/departamento-en-alquiler-en-villa-crespo-3-ambientes--19373487,3.0,2.0,1,40.0,Contrafrente,No informado,0,0,Departamento,60.0,60.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,argenprop,False,"(52.274, 76.0]",ARS,750000.0,506.346205779098,750000.0,1481.2,2026-05-13T14:00:00.000Z,0.23333333333333334
ARS 700.000,20000.0,Av Gral Jose Maria Paz,13100.0,https://www.argenprop.com/departamento-en-alquiler-en-mataderos-3-ambientes--6255405,3.0,2.0,1,35.0,No informado,No informado,0,0,Departamento,60.0,60.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,argenprop,False,"(52.274, 76.0]",ARS,700000.0,472.5897920604915,700000.0,1481.2,2026-05-13T14:00:00.000Z,0.2857142857142857
ARS 800.000,25000.0,Terrada,1971.0,https://www.argenprop.com/departamento-en-alquiler-en-villa-santa-rita-1-ambiente--17947387,1.0,0.0,1,30.0,Contrafrente,Este,0,0,Departamento,35.0,40.0,5.0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,argenprop,False,"(35.0, 42.0]",ARS,800000.0,540.1026194977045,800000.0,1481.2,2026-05-13T14:00:00.000Z,0.175
USD 900,65000.0,Virrey Cevallos,400.0,https://www.argenprop.com/departamento-en-alquiler-temporal-en-monserrat-1-ambiente--19307196,1.0,0.0,1,35.0,Contrafrente,No informado,0,0,Departamento,29.0,32.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,argenprop,False,"(0.999, 35.0]",USD,900.0,900.0,1333080.0,1481.2,2026-05-13T14:00:00.000Z,0.09001710324961743
ARS 500.000,65000.0,Avenida Escalada,800.0,https://www.argenprop.com/departamento-en-alquiler-en-mataderos-1-ambiente--19335775,1.0,0.0,1,35.0,Contrafrente,No informado,0,0,Departamento,32.0,32.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,argenprop,False,"(0.999, 35.0]",ARS,500000.0,337.56413718606535,500000.0,1481.2,2026-05-13T14:00:00.000Z,0.24
USD 1.300,65000.0,Av. Corrientes,1100.0,https://www.argenprop.com/departamento-en-alquiler-temporal-en-san-nicolas-2-ambientes--17778197,2.0,1.0,1,35.0,No informado,No informado,0,0,Departamento,30.0,30.0,0.0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,argenprop,False,"(0.999, 35.0]",USD,1300.0,1300.0,1925560.0,1481.2,2026-05-13T14:00:00.000Z,0.06231953301896591
USD 3.500,100000.0,OLAZABAL al,2200.0,https://www.argenprop.com/departamento-en-alquiler-en-belgrano-4-ambientes--17902805,4.0,3.0,1,18.0,Frente,No informado,0,0,Departamento,120.0,120.0,0.0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,argenprop,False,"(76.0, 900.0]",USD,3500.0,3500.0,5184200.0,1481.2,2026-05-13T14:00:00.000Z,0.19289379267775164
ARS 1.500.000,100000.0,Curapaligüe,200.0,https://www.argenprop.com/departamento-en-alquiler-en-caballito-4-ambientes--18931502,4.0,3.0,1,50.0,Frente,Noroeste,0,0,Departamento,100.0,110.0,10.0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,argenprop,False,"(76.0, 900.0]",ARS,1500000.0,1012.692411558196,1500000.0,1481.2,2026-05-13T14:00:00.000Z,0.24666666666666667
ARS 600.000,25000.0,Don Bosco e/ Avenida Boedo y Colombres,,https://www.argenprop.com/departamento-en-alquiler-en-almagro-2-ambientes--19178071,2.0,1.0,1,50.0,Contrafrente,Norte,0,0,Departamento,39.0,39.0,0.0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,argenprop,False,"(35.0, 42.0]",ARS,600000.0,405.0769646232784,600000.0,1481.2,2026-05-13T14:00:00.000Z,0.2866666666666667
USD 1.300,20000.0,Olga Cossettini,1600.0,https://www.argenprop.com/departamento-en-alquiler-en-puerto-madero-2-ambientes--19248266,2.0,1.0,1,35.0,Frente,No informado,0,0,Departamento,50.0,56.0,6.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,argenprop,False,"(52.274, 76.0]",USD,1300.0,1300.0,1925560.0,1481.2,2026-05-13T14:00:00.000Z,0.36353060927730113
ARS 550.000,65000.0,Avenida Álvarez Thomas,1200.0,https://www.argenprop.com/departamento-en-alquiler-en-colegiales--19298519,1.0,1.0,1,40.0,Lateral,No informado,0,0,Departamento,35.0,35.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,argenprop,False,"(0.999, 35.0]",ARS,550000.0,371.3205509046719,550000.0,1481.2,2026-05-13T14:00:00.000Z,0.3090909090909091
ARS 890.000,20000.0,CONCEPCIÓN ARENAL,2400.0,https://www.argenprop.com/departamento-en-alquiler-en-colegiales-3-ambientes--8243457,3.0,2.0,1,35.0,Contrafrente,No informado,0,0,Departamento,57.0,57.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,argenprop,False,"(52.274, 76.0]",ARS,890000.0,600.8641641911963,890000.0,1481.2,2026-05-13T14:00:00.000Z,0.2247191011235955
USD 600,25000.0,Chile,300.0,https://www.argenprop.com/departamento-en-alquiler-temporal-en-san-telmo-2-ambientes--19374478,2.0,1.0,1,35.0,No informado,Norte,0,0,Departamento,40.0,40.0,0.0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,argenprop,False,"(35.0, 42.0]",USD,600.0,600.0,888720.0,1481.2,2026-05-13T14:00:00.000Z,0.1012692411558196
ARS 700.000,7633.0,Av Triunvirato,5643.0,https://www.argenprop.com/departamento-en-alquiler-en-villa-urquiza-2-ambientes--19376486,2.0,1.0,1,7.0,Lateral,Este,0,0,Departamento,40.0,44.0,4.0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,argenprop,False,"(42.0, 52.274]",ARS,700000.0,472.5897920604915,700000.0,1481.2,2026-05-13T14:00:00.000Z,0.2571428571428571
ARS 800.000,7633.0,Av cordoba,3700.0,https://www.argenprop.com/departamento-en-alquiler-en-almagro-2-ambientes--19368980,2.0,1.0,1,14.0,Contrafrente,Este,0,0,Departamento,40.0,44.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,argenprop,False,"(42.0, 52.274]",ARS,800000.0,540.1026194977045,800000.0,1481.2,2026-05-13T14:00:00.000Z,0.275
ARS 1.200.000,100000.0,Av Corrientes,5331.0,https://www.argenprop.com/departamento-en-alquiler-en-villa-crespo-4-ambientes--19351010,4.0,3.0,2,60.0,Frente,Oeste,1,0,Departamento,90.0,107.0,17.0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,argenprop,False,"(76.0, 900.0]",ARS,1200000.0,810.1539292465568,1200000.0,1481.2,2026-05-13T14:00:00.000Z,0.2
ARS 700.000,7633.0,Crámer,3500.0,https://www.argenprop.com/departamento-en-alquiler-en-nunez-1-ambiente--19178032,1.0,0.0,1,35.0,Contrafrente,No informado,0,0,Departamento,38.0,43.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,argenprop,False,"(42.0, 52.274]",ARS,700000.0,472.5897920604915,700000.0,1481.2,2026-05-13T14:00:00.000Z,0.18571428571428572
