Precio,Expensas,Calle,Altura,Piso,Link,Ambientes,Dormitorios,Baños,Toilettes,Estado,Antiguedad,Disposicion,Orientacion,Tipo_Balcon,Apto_Profesional,Apto_Credito,Tipo_Unidad,Tipo_Operacion,Sup_Cubierta_m2,Sup_Total_m2,Sup_Descubierta_m2,Precio_Ficha,Expensas_Ficha,Cant_Pisos_Edificio,Deptos_Por_Piso,Antiguedad_Edificio,Estado_Edificio,Aire_acondicionado_individual,Electricidad,Losa_radiante,Gas_natural,Agua_corriente,Agua_caliente,Balcón,Terraza,Jardín,Patio,Baulera,Cochera,Muebles_de_cocina,Lavarropas,Lavavajillas,Conexión_para_lavarropas,Permite_Mascotas,Apto_Crédito,Ascensor,Pileta,Piscina,Parrilla,SUM,Gimnasio,Sauna,Laundry,Seguridad_24hs,Vigilancia,Acceso_para_personas_con_movilidad_reducida,Pavimento,ABL,Smart_Amenities,Smart_Losa_Central,Smart_Luminoso,Smart_Balcon_Aterrazado,Precio_m2,Barrio
180000,0,Mendoza,5000,PB,https://departamento.mercadolibre.com.ar/MLA-3154642020-venta-departamento-2-ambientes-balcon-terraza-con-parrilla-amenities-villa-urquiza-_JM#polycard_client=search-desktop&search_layout=grid&position=29&type=item&float_highlight=recent_publication&tracking_id=11c1d4c3-3637-4bcb-a5b9-cf68f0c9d6b8&price_drop=not_apply,2,1,1,1,Excelente,0,0,0,0,0,0,0,0,0,0,0,180000,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,Villa Urquiza
192000,0,Mexico,1532,PB,https://departamento.mercadolibre.com.ar/MLA-3164150894-departamento-piso-de-4-ambientes-mas-dependencia-_JM#polycard_client=search-desktop&search_layout=grid&position=30&type=item&float_highlight=recent_publication&tracking_id=11c1d4c3-3637-4bcb-a5b9-cf68f0c9d6b8&price_drop=not_apply,4,3,1,1,Excelente,0,0,0,0,0,1,0,0,0,0,0,192000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,Monserrat
130000,0,Avenida Boedo Al,1000,9,https://departamento.mercadolibre.com.ar/MLA-3168263474-venta-departamento-semipiso-de-categoria-4-ambientes-83m-balcon-contrafrente-en-san-juan-y-boedo-_JM#polycard_client=search-desktop&search_layout=grid&position=31&type=item&float_highlight=recent_publication&tracking_id=11c1d4c3-3637-4bcb-a5b9-cf68f0c9d6b8&price_drop=not_apply,4,3,1,1,A refaccionar,0,0,0,0,0,1,0,0,20,20,0,130000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6500.0,Boedo
229000,0,Conesa,776,PB,https://departamento.mercadolibre.com.ar/MLA-1737940693-departamento-3-ambientes-en-colegiales-capital-federal-_JM#polycard_client=search-desktop&search_layout=grid&position=32&type=item&float_highlight=recent_publication&tracking_id=11c1d4c3-3637-4bcb-a5b9-cf68f0c9d6b8&price_drop=not_apply,3,2,1,1,Excelente,0,0,0,0,0,1,0,0,0,0,0,229000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Colegiales
250000,0,Granaderos Al,700,PB,https://departamento.mercadolibre.com.ar/MLA-3150815090-departamento-en-venta-3-amb-en-complejo-torres-del-sol-flores-2-banos-terraza-baulera-_JM#polycard_client=search-desktop&search_layout=grid&position=33&type=item&float_highlight=recent_publication&tracking_id=11c1d4c3-3637-4bcb-a5b9-cf68f0c9d6b8&price_drop=not_apply,3,2,1,0,Bueno,0,0,0,0,0,0,0,0,30,30,0,250000,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,8333.33,Flores
79000,0,San Nicolas,100,PB,https://departamento.mercadolibre.com.ar/MLA-3167957478-venta-departamento-3-ambientes-reciclado-balcon-floresta-_JM#polycard_client=search-desktop&search_layout=grid&position=34&type=item&float_highlight=recent_publication&tracking_id=11c1d4c3-3637-4bcb-a5b9-cf68f0c9d6b8&price_drop=not_apply,3,2,1,0,Excelente,0,0,0,0,0,0,0,0,0,0,0,79000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,Floresta
96700,0,Diaz Colodrero,2900,17,https://departamento.mercadolibre.com.ar/MLA-3151872822-venta-monoambiente-amenities-a-estrenar-v-urquiza-_JM#polycard_client=search-desktop&search_layout=grid&position=35&type=item&float_highlight=recent_publication&tracking_id=11c1d4c3-3637-4bcb-a5b9-cf68f0c9d6b8&price_drop=not_apply,1,0,1,0,Bueno,0,0,0,0,0,0,0,0,0,0,0,96700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0.0,Villa Urquiza
76000,0,Rondeau,3500,PB,https://departamento.mercadolibre.com.ar/MLA-3167876384-venta-departamento-2-ambientes-apto-credito-boedo-_JM#polycard_client=search-desktop&search_layout=grid&position=36&type=item&float_highlight=recent_publication&tracking_id=11c1d4c3-3637-4bcb-a5b9-cf68f0c9d6b8&price_drop=not_apply,2,1,1,0,Bueno,0,0,0,0,0,1,0,0,0,0,0,76000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Boedo
110000,0,Coronel Díaz Al,1400,8,https://departamento.mercadolibre.com.ar/MLA-3168252812-venta-departamento-de-3-ambientes-con-patio-en-barrio-norte-recoleta-apto-credito-hipotcario-_JM#polycard_client=search-desktop&search_layout=grid&position=37&type=item&float_highlight=recent_publication&tracking_id=11c1d4c3-3637-4bcb-a5b9-cf68f0c9d6b8&price_drop=not_apply,3,2,1,0,Excelente,0,0,0,0,0,0,0,0,84,84,0,110000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1309.52,Recoleta
75000,0,Avenida Entre Ríos Al,1600,PB,https://departamento.mercadolibre.com.ar/MLA-1738044557-venta-monoambiente-con-vestidor-muy-luminosocontrafrente-balcon-vista-abierta-parque-patricios-_JM#polycard_client=search-desktop&search_layout=grid&position=38&type=item&float_highlight=recent_publication&tracking_id=11c1d4c3-3637-4bcb-a5b9-cf68f0c9d6b8&price_drop=not_apply,1,0,1,0,Bueno,0,0,0,0,0,0,0,0,0,0,0,75000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,Parque Patricios
260000,0,Olleros,2600,PB,https://departamento.mercadolibre.com.ar/MLA-3154695584-venta-depto-4-amb-en-belgrano-c-balcon-y-cochera-_JM#polycard_client=search-desktop&search_layout=grid&position=39&type=item&float_highlight=recent_publication&tracking_id=11c1d4c3-3637-4bcb-a5b9-cf68f0c9d6b8&price_drop=not_apply,4,3,1,1,Excelente,0,0,0,0,0,1,0,0,0,0,0,260000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,Belgrano C
210000,0,La Pampa,781,PB,https://departamento.mercadolibre.com.ar/MLA-3154246744-monoambiente-amplio-tipo-loft-pileta-parrilla-sum-apto-credito-apto-profesional-_JM#polycard_client=search-desktop&search_layout=grid&position=40&type=item&float_highlight=recent_publication&tracking_id=11c1d4c3-3637-4bcb-a5b9-cf68f0c9d6b8&price_drop=not_apply,1,0,1,1,Excelente,0,0,0,0,0,1,0,0,0,0,0,210000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Belgrano Chico
1150000,0,Valle Al,1100,PB,https://departamento.mercadolibre.com.ar/MLA-3153263896-increible-piso-de-categoria-con-dos-cocheras-y-amenities-en-caballito-_JM#polycard_client=search-desktop&search_layout=grid&position=41&type=item&float_highlight=recent_publication&tracking_id=11c1d4c3-3637-4bcb-a5b9-cf68f0c9d6b8&price_drop=not_apply,1,0,1,1,Bueno,0,0,0,0,0,0,0,0,0,0,0,1150000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,Caballito
114900,0,Av Boedo,600,PB,https://departamento.mercadolibre.com.ar/MLA-3154589520-departamento-4-ambientes-2-patios-boedo-_JM#polycard_client=search-desktop&search_layout=grid&position=42&type=item&float_highlight=recent_publication&tracking_id=11c1d4c3-3637-4bcb-a5b9-cf68f0c9d6b8&price_drop=not_apply,4,3,1,0,Bueno,0,0,0,0,0,0,0,0,0,0,0,114900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Boedo
70000,0,Av Juan B Justo,2300,PB,https://departamento.mercadolibre.com.ar/MLA-3154222800-venta-departamento-dos-ambientes-villa-crespo-patio-_JM#polycard_client=search-desktop&search_layout=grid&position=43&type=item&float_highlight=recent_publication&tracking_id=11c1d4c3-3637-4bcb-a5b9-cf68f0c9d6b8&price_drop=not_apply,1,0,1,0,Bueno,0,0,0,0,0,0,0,0,0,0,0,70000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Villa Crespo
149000,0,Avenida San Martín,2800,PB,https://departamento.mercadolibre.com.ar/MLA-3160830878-departamento-4-ambientes-paternal-apcredito-_JM#polycard_client=search-desktop&search_layout=grid&position=44&type=item&float_highlight=recent_publication&tracking_id=11c1d4c3-3637-4bcb-a5b9-cf68f0c9d6b8&price_drop=not_apply,4,3,1,0,Bueno,0,0,0,0,0,0,0,0,0,0,0,149000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Paternal
125000,0,Vera,24,PB,https://departamento.mercadolibre.com.ar/MLA-1740757321-venta-villa-crespo-departamento-balcon-3-ambientes-_JM#polycard_client=search-desktop&search_layout=grid&position=45&type=item&float_highlight=recent_publication&tracking_id=11c1d4c3-3637-4bcb-a5b9-cf68f0c9d6b8&price_drop=not_apply,3,2,1,0,Bueno,0,0,0,0,0,0,0,0,0,0,0,125000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Villa Crespo
80000,0,Gregoria Perez,3621,PB,https://departamento.mercadolibre.com.ar/MLA-3153686994-monoambiente-vista-abierta-ultimo-piso-_JM#polycard_client=search-desktop&search_layout=grid&position=46&type=item&float_highlight=recent_publication&tracking_id=11c1d4c3-3637-4bcb-a5b9-cf68f0c9d6b8&price_drop=not_apply,1,0,1,0,Bueno,0,0,0,0,0,0,0,0,0,0,0,80000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Chacarita
65900,0,Alberti,56,PB,https://departamento.mercadolibre.com.ar/MLA-3160926290-venta-departamento-de-2-ambientes-balvanera-vista-abierta-luminoso-al-frente-apto-credito-_JM#polycard_client=search-desktop&search_layout=grid&position=47&type=item&float_highlight=recent_publication&tracking_id=11c1d4c3-3637-4bcb-a5b9-cf68f0c9d6b8&price_drop=not_apply,2,1,1,0,Bueno,0,0,0,0,0,0,0,0,0,0,0,65900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Balvanera
380000,0,Cuba,2351,PB,https://departamento.mercadolibre.com.ar/MLA-1736629859-venta-apto-credito-departamento-4-ambientes-cochera-baulera-belgrano-_JM#polycard_client=search-desktop&search_layout=grid&position=48&type=item&float_highlight=recent_publication&tracking_id=11c1d4c3-3637-4bcb-a5b9-cf68f0c9d6b8&price_drop=not_apply,4,3,1,0,Bueno,0,0,0,0,0,0,0,0,0,0,0,380000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Belgrano
210000,0,Juan María Gutiérrez,2500,PB,https://departamento.mercadolibre.com.ar/MLA-3169580106-departamento-venta-4-ambientes-baulera-recoleta-_JM#polycard_client=search-desktop&search_layout=grid&position=1&type=item&float_highlight=recent_publication&tracking_id=f3f3eada-3a82-4f20-9fad-056305d2f5a1&price_drop=not_apply,4,3,1,0,Bueno,0,0,0,0,0,0,0,0,0,0,0,210000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Recoleta
495000,0,Avenida Callao Al,2000,PB,https://departamento.mercadolibre.com.ar/MLA-3161156620-departamento-en-recoleta-_JM#polycard_client=search-desktop&search_layout=grid&position=2&type=item&float_highlight=recent_publication&tracking_id=f3f3eada-3a82-4f20-9fad-056305d2f5a1&price_drop=not_apply,1,0,1,0,Bueno,0,0,0,0,0,0,0,0,0,0,0,495000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Recoleta
121000,0,Avenida Juan B. Justo,3300,PB,https://departamento.mercadolibre.com.ar/MLA-3173722884-venta-departamento-3-ambientes-villa-crespo-reciclado-_JM#polycard_client=search-desktop&search_layout=grid&position=3&type=item&float_highlight=recent_publication&tracking_id=f3f3eada-3a82-4f20-9fad-056305d2f5a1&price_drop=not_apply,3,2,1,0,Bueno,0,0,0,0,0,0,0,0,0,0,0,121000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Villa Crespo
173000,0,Paraguay,1100,PB,https://departamento.mercadolibre.com.ar/MLA-3169958346-venta-dpto-edif-estilo-frances-a-nuevo-ideal-turis-_JM#polycard_client=search-desktop&search_layout=grid&position=4&type=item&float_highlight=recent_publication&tracking_id=f3f3eada-3a82-4f20-9fad-056305d2f5a1&price_drop=not_apply,1,0,1,0,Bueno,0,0,0,0,0,0,0,0,0,0,0,173000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Recoleta
315000,0,Avenida Medrano,1678,PB,https://departamento.mercadolibre.com.ar/MLA-3164223742-medrano-1678-piso-4-_JM#polycard_client=search-desktop&search_layout=grid&position=5&type=item&float_highlight=recent_publication&tracking_id=f3f3eada-3a82-4f20-9fad-056305d2f5a1&price_drop=not_apply,1,0,1,0,Bueno,0,0,0,0,0,0,0,0,0,0,0,315000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Palermo
175000,0,Arévalo Al,3070,PB,https://departamento.mercadolibre.com.ar/MLA-1740998819-venta-departamento-2-ambientes-con-terraza-propia-palermo-amenities-_JM#polycard_client=search-desktop&search_layout=grid&position=6&type=item&float_highlight=recent_publication&tracking_id=f3f3eada-3a82-4f20-9fad-056305d2f5a1&price_drop=not_apply,2,1,1,0,Bueno,0,0,0,0,0,0,0,0,0,0,0,175000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Palermo
83000,0,Larrea,1000,PB,https://departamento.mercadolibre.com.ar/MLA-3169276784-departamento-venta-monoambiente-recoleta-_JM#polycard_client=search-desktop&search_layout=grid&position=7&type=item&float_highlight=recent_publication&tracking_id=f3f3eada-3a82-4f20-9fad-056305d2f5a1&price_drop=not_apply,1,0,1,0,Bueno,0,0,0,0,0,0,0,0,0,0,0,83000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Recoleta
169000,0,Paso,700,PB,https://departamento.mercadolibre.com.ar/MLA-3159787670-semipiso-4-ambientes-dependencia-frente-balcon-baulera-apto-credito-_JM#polycard_client=search-desktop&search_layout=grid&position=8&type=item&float_highlight=recent_publication&tracking_id=f3f3eada-3a82-4f20-9fad-056305d2f5a1&price_drop=not_apply,4,3,1,0,Bueno,0,0,0,0,0,0,0,0,0,0,0,169000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Balvanera
440000,0,Olazabal,5304,PB,https://departamento.mercadolibre.com.ar/MLA-1739560195-depto-5-ambientes-204-m2-villa-urquiza-olazabal-5300-_JM#polycard_client=search-desktop&search_layout=grid&position=9&type=item&float_highlight=recent_publication&tracking_id=f3f3eada-3a82-4f20-9fad-056305d2f5a1&price_drop=not_apply,5,4,1,0,Bueno,0,0,0,0,0,0,0,0,0,0,0,440000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Villa Urquiza
200000,0,Fitz Roy,2440,PB,https://departamento.mercadolibre.com.ar/MLA-3154301918-venta-dto-3-amb-al-frente-dependencia-y-cochera-fijabalcon-luminoso-_JM#polycard_client=search-desktop&search_layout=grid&position=10&type=item&float_highlight=recent_publication&tracking_id=f3f3eada-3a82-4f20-9fad-056305d2f5a1&price_drop=not_apply,3,2,1,0,Bueno,0,0,0,0,0,0,0,0,0,0,0,200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Palermo Hollywood
161620,0,Diaz Colodrero,2900,PB,https://departamento.mercadolibre.com.ar/MLA-3147862318-venta-2-amb-amenities-a-estrenar-villa-urquiza-_JM#polycard_client=search-desktop&search_layout=grid&position=11&type=item&float_highlight=recent_publication&tracking_id=f3f3eada-3a82-4f20-9fad-056305d2f5a1&price_drop=not_apply,2,1,1,0,Bueno,0,0,0,0,0,0,0,0,0,0,0,161620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Villa Urquiza
174000,0,Humboldt,1976,PB,https://departamento.mercadolibre.com.ar/MLA-3154604830-venta-apto-credito-apto-profesional-semipiso-2-ambientes-equipado-ideal-airbnbrenta-palermo-hollywood-_JM#polycard_client=search-desktop&search_layout=grid&position=12&type=item&float_highlight=recent_publication&tracking_id=f3f3eada-3a82-4f20-9fad-056305d2f5a1&price_drop=not_apply,2,1,1,0,Bueno,0,0,0,0,0,0,0,0,0,0,0,174000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Palermo
78000,0,Peron,S/N,PB,https://departamento.mercadolibre.com.ar/MLA-1741084505-venta-departamento-2-ambientes-con-cochera-con-lavadero-en-almagro-_JM#polycard_client=search-desktop&search_layout=grid&position=13&type=item&float_highlight=recent_publication&tracking_id=f3f3eada-3a82-4f20-9fad-056305d2f5a1&price_drop=not_apply,2,1,1,0,Bueno,0,0,0,0,0,0,0,0,0,0,0,78000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Almagro
539900,0,Avenida Raúl Scalabrini Ortiz,2800,PB,https://departamento.mercadolibre.com.ar/MLA-1738177767-venta-departamento-5-amb-cochera-palermo-piso-alto-_JM#polycard_client=search-desktop&search_layout=grid&position=14&type=item&float_highlight=recent_publication&tracking_id=f3f3eada-3a82-4f20-9fad-056305d2f5a1&price_drop=not_apply,5,4,1,0,Bueno,0,0,0,0,0,0,0,0,0,0,0,539900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Palermo
179000,0,Fitz Roy Al,2200,PB,https://departamento.mercadolibre.com.ar/MLA-1736395795-venta-departamento-2-ambientes-con-balcon-y-amenities-en-palermo-_JM#polycard_client=search-desktop&search_layout=grid&position=15&type=item&float_highlight=recent_publication&tracking_id=f3f3eada-3a82-4f20-9fad-056305d2f5a1&price_drop=not_apply,2,1,1,0,Bueno,0,0,0,0,0,0,0,0,0,0,0,179000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Palermo Hollywood
64990,0,Alfredo R. Bufano,1000,PB,https://departamento.mercadolibre.com.ar/MLA-3153262438-monoambiente-a-estrenar-balcon-parrilla-flores-_JM#polycard_client=search-desktop&search_layout=grid&position=16&type=item&float_highlight=recent_publication&tracking_id=f3f3eada-3a82-4f20-9fad-056305d2f5a1&price_drop=not_apply,1,0,1,0,Bueno,0,0,0,0,0,0,0,0,0,0,0,64990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Santa Rita
565000,0,La Pampa,4400,PB,https://departamento.mercadolibre.com.ar/MLA-1736451449-dpto-triplex-de-4-amb-terrraza-y-pileta-propia-_JM#polycard_client=search-desktop&search_layout=grid&position=17&type=item&float_highlight=recent_publication&tracking_id=f3f3eada-3a82-4f20-9fad-056305d2f5a1&price_drop=not_apply,4,3,1,0,Bueno,0,0,0,0,0,0,0,0,0,0,0,565000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Villa Urquiza
74000,0,San Jose,900,PB,https://departamento.mercadolibre.com.ar/MLA-3153567864-departamento-venta-tres-ambientes-monserrat-_JM#polycard_client=search-desktop&search_layout=grid&position=18&type=item&float_highlight=recent_publication&tracking_id=f3f3eada-3a82-4f20-9fad-056305d2f5a1&price_drop=not_apply,1,0,1,0,Bueno,0,0,0,0,0,0,0,0,0,0,0,74000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Monserrat
420000,0,Avenida General Las Heras,1600,PB,https://departamento.mercadolibre.com.ar/MLA-1739681457-departamento-4-ambientes-balconcochera-recoleta-_JM#polycard_client=search-desktop&search_layout=grid&position=19&type=item&float_highlight=recent_publication&tracking_id=f3f3eada-3a82-4f20-9fad-056305d2f5a1&price_drop=not_apply,4,3,1,0,Bueno,0,0,0,0,0,0,0,0,0,0,0,420000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Recoleta
179000,0,Juncal,4600,PB,https://departamento.mercadolibre.com.ar/MLA-3168385004-departamento-2-ambientes-balcon-cochera-pileta-luminoso-palermo-_JM#polycard_client=search-desktop&search_layout=grid&position=20&type=item&float_highlight=recent_publication&tracking_id=f3f3eada-3a82-4f20-9fad-056305d2f5a1&price_drop=not_apply,2,1,1,0,Bueno,0,0,0,0,0,0,0,0,0,0,0,179000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Palermo
145000,0,Hortiguera Al,700,PB,https://departamento.mercadolibre.com.ar/MLA-3154174702-venta-de-departamento-en-caballito-_JM#polycard_client=search-desktop&search_layout=grid&position=21&type=item&float_highlight=recent_publication&tracking_id=f3f3eada-3a82-4f20-9fad-056305d2f5a1&price_drop=not_apply,1,0,1,0,Bueno,0,0,0,0,0,0,0,0,0,0,0,145000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Caballito
450000,0,Maure,2400,PB,https://departamento.mercadolibre.com.ar/MLA-1735697911-venta-depto-4-dormitorios-y-3-cocheras-colegiales-_JM#polycard_client=search-desktop&search_layout=grid&position=22&type=item&float_highlight=recent_publication&tracking_id=f3f3eada-3a82-4f20-9fad-056305d2f5a1&price_drop=not_apply,1,4,1,0,Bueno,0,0,0,0,0,0,0,0,0,0,0,450000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Colegiales
165000,0,Larrea,700,PB,https://departamento.mercadolibre.com.ar/MLA-1741361209-departamento-en-venta-larrea-al-700-4-ambientes-_JM#polycard_client=search-desktop&search_layout=grid&position=23&type=item&float_highlight=recent_publication&tracking_id=f3f3eada-3a82-4f20-9fad-056305d2f5a1&price_drop=not_apply,4,3,1,0,Bueno,0,0,0,0,0,0,0,0,0,0,0,165000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Recoleta
139000,0,Junin,55,PB,https://departamento.mercadolibre.com.ar/MLA-1737543399-venta-semipiso-al-frente-con-baulera-en-balvanera-_JM#polycard_client=search-desktop&search_layout=grid&position=24&type=item&float_highlight=recent_publication&tracking_id=f3f3eada-3a82-4f20-9fad-056305d2f5a1&price_drop=not_apply,1,0,1,0,Bueno,0,0,0,0,0,0,0,0,0,0,0,139000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Balvanera
475000,0,Holmberg Al,2300,PB,https://departamento.mercadolibre.com.ar/MLA-1739424679-holpark-hermoso-departamento-con-2-dormitorios-con-parrilla-propia-y-amenities-villa-urquiza-_JM#polycard_client=search-desktop&search_layout=grid&position=25&type=item&float_highlight=recent_publication&tracking_id=f3f3eada-3a82-4f20-9fad-056305d2f5a1&price_drop=not_apply,1,2,1,0,Bueno,0,0,0,0,0,0,0,0,0,0,0,475000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Villa Urquiza
